time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC1970-1-1 0:1:10,25.5,25.8,2.973229,3.42e-4,TRUE,TRUE,0.0,0.0
1970-1-1 0:1:11,25.5,25.8,3.030579,3.42e-4,TRUE,TRUE,0.0,0.0
1970-1-1 0:1:13,25.5,25.8,2.652073,3.42e-4,TRUE,TRUE,0.0,0.0
1970-1-1 0:1:15,25.5,25.8,2.87,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:16,25.5,25.8,2.755302,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:18,25.5,25.8,2.778241,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:19,25.5,25.8,2.812651,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:21,25.5,25.8,2.491494,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:23,25.5,25.8,2.457085,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:24,25.5,25.8,2.548844,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:26,25.5,25.8,2.514434,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:27,25.5,25.8,2.686482,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:29,25.5,25.8,2.789711,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:31,25.5,25.8,2.92735,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:32,25.5,25.8,2.697952,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:34,25.6,25.8,2.91588,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:35,25.5,25.8,3.007639,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:37,25.5,25.8,3.214097,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:39,25.5,25.8,0.0942892,3.42e-4,TRUE,TRUE,0.0,3.5
1970-1-1 0:1:40,25.5,25.8,0.014,3.42e-4,TRUE,TRUE,0.0,3.2775
1970-1-1 0:1:42,25.5,25.8,0.014,3.42e-4,TRUE,TRUE,0.0,3.2775
