time,temperatura
309000,82.5
309150,82.5
309300,82.5
309450,82.5
309600,82.5
309750,82.5
309900,82.5
310050,82.5
310200,82.5
310350,82.5
310500,82.4
310650,82.4
310800,82.5
310950,82.5
311100,82.5
311250,82.4
311400,82.4
311550,82.4
311700,82.4
311850,82.4
312000,82.4
312150,82.3
312300,82.3
312450,82.3
312600,82.3
312750,82.3
312900,82.3
313050,82.3
313200,82.3
313350,82.2
313500,82.2
313650,82.2
313800,82.2
313950,82.2
314100,82.2
314250,82.2
314400,82.2
314550,82.2
314700,82.2
314850,82.2
315000,82.2
315150,82.2
315300,82.2
315450,82.2
315600,82.2
315750,82.2
315900,82.2
316050,82.2
316200,82.2
316350,82.2
316500,82.1
316650,82.1
316800,82.1
316950,82.1
317100,82.1
317250,82.1
317400,82.1
317550,82.1
317700,82.1
317850,82.1
318000,82.1
318150,82.1
318300,82.1
318450,82.1
318600,82.1
318750,82.1
318900,82
319050,82
319200,82
319350,82
319500,82
319650,82
319800,82
319950,82
320100,82
320250,82
320400,82
320550,82
320700,82
320850,82
321000,82
321150,82
321300,81.9
321450,81.9
321600,81.9
321750,81.9
321900,81.9
322050,81.8
322200,81.8
322350,81.8
322500,81.8
322650,81.8
322800,81.8
322950,81.8
323100,81.8
323250,81.7
323400,81.7
323550,81.7
323700,81.7
323850,81.7
324000,81.7
324150,81.7
324300,81.7
324450,81.7
324600,81.7
324750,81.7
324900,81.7
325050,81.7
325200,81.6
325350,81.6
325500,81.6
325650,81.6
325800,81.6
325950,81.6
326100,81.6
326250,81.6
326400,81.6
326550,81.6
326700,81.6
326850,81.5
327000,81.5
327150,81.5
327300,81.5
327450,81.5
327600,81.5
327750,81.5
327900,81.5
328050,81.5
328200,81.5
328350,81.5
328500,81.4
328650,81.4
328800,81.4
328950,81.4
329100,81.4
329250,81.4
329400,81.4
329550,81.4
329700,81.4
329850,81.4
330000,81.4
330150,81.4
330300,81.4
330450,81.4
330600,81.4
330750,81.4
330900,81.3
331050,81.3
331200,81.3
331350,81.3
331500,81.3
331650,81.3
331800,81.3
331950,81.3
332100,81.2
332250,81.2
332400,81.2
332550,81.2
332700,81.2
332850,81.2
333000,81.2
333150,81.2
333300,81.2
333450,81.2
333600,81.2
333750,81.1
333900,81.1
334050,81
334200,81
334350,81
334500,81
334650,81
334800,81
334950,81
335100,81
335250,81
335400,81
335550,81
335700,80.9
335850,80.9
336000,80.8
336150,80.8
336300,80.8
336450,80.8
336600,80.8
336750,80.8
336900,80.8
337050,80.8
337200,80.7
337350,80.7
337500,80.7
337650,80.7
337800,80.7
337950,80.7
338100,80.7
338250,80.7
338400,80.7
338550,80.7
338700,80.7
338850,80.7
339000,80.7
339150,80.7
339300,80.6
339450,80.6
339600,80.6
339750,80.6
339900,80.6
340050,80.6
340200,80.6
340350,80.6
340500,80.6
340650,80.6
340800,80.6
340950,80.6
341100,80.6
341250,80.6
341400,80.6
341550,80.6
341700,80.6
341850,80.6
342000,80.6
342150,80.6
342300,80.6
342450,80.6
342600,80.6
342750,80.6
342900,80.6
343050,80.6
343200,80.6
343350,80.6
343500,80.6
343650,80.6
343800,80.6
343950,80.6
344100,80.5
344250,80.5
344400,80.5
344550,80.5
344700,80.5
344850,80.5
345000,80.5
345150,80.5
345300,80.4
345450,80.4
345600,80.4
345750,80.4
345900,80.4
346050,80.4
346200,80.4
346350,80.4
346500,80.4
346650,80.4
346800,80.4
346950,80.4
347100,80.4
347250,80.3
347400,80.3
347550,80.3
347700,80.3
347850,80.3
348000,80.3
348150,80.3
348300,80.3
348450,80.3
348600,80.3
348750,80.3
348900,80.3
349050,80.3
349200,80.3
349350,80.3
349500,80.3
349650,80.3
349800,80.3
349950,80.3
350100,80.2
350250,80.2
350400,80.2
350550,80.2
350700,80.2
350850,80.2
351000,80.2
351150,80.2
351300,80.2
351450,80.2
351600,80.2
351750,80.1
351900,80.1
352050,80.1
352200,80.1
352350,80.1
352500,80.1
352650,80.1
352800,80.1
352950,80.1
353100,80.1
353250,80.1
353400,80.1
353550,80.1
353700,80
353850,80
354000,80
354150,80
354300,80
354450,80
354600,80
354750,80
354900,80
355050,80
355200,80
355350,80
355500,80
355650,80
355800,80
355950,80
356100,80
356250,80
356400,80
356550,80
356700,80
356850,79.9
357000,79.9
357150,79.9
357300,79.9
357450,79.9
357600,79.9
357750,79.9
357900,79.9
358050,79.9
358200,79.9
358350,79.9
358500,79.8
358650,79.8
358800,79.8
358950,79.8
359100,79.8
359250,79.8
359400,79.8
359550,79.8
359700,79.7
359850,79.7
360000,79.7
360150,79.7
360300,79.7
360450,79.7
360600,79.7
360750,79.7
360900,79.7
361050,79.7
361200,79.7
361350,79.7
361500,79.7
361650,79.7
361800,79.7
361950,79.7
362100,79.7
362250,79.7
362400,79.7
362550,79.7
362700,79.7
362850,79.7
363000,79.7
363150,79.7
363300,79.7
363450,79.7
363600,79.7
363750,79.7
363900,79.7
364050,79.7
364200,79.7
364350,79.7
364500,79.6
364650,79.6
364800,79.6
364950,79.6
365100,79.6
365250,79.6
365400,79.7
365550,79.7
365700,79.7
365850,79.7
366000,79.7
366150,79.7
366300,79.7
366450,79.7
366600,79.7
366750,79.7
366900,79.7
367050,79.7
367200,79.7
367350,79.7
367500,79.7
367650,79.7
367800,79.7
367950,79.7
368100,79.8
368250,79.8
368400,79.8
368550,79.8
368700,79.8
368850,79.8
369000,79.9
369150,79.9
369300,79.9
369450,79.9
369600,79.9
369750,80
369900,80
370050,80
370200,80
370350,80
370500,80
370650,80.1
370800,80.1
370950,80.2
371100,80.2
371250,80.2
371400,80.2
371550,80.2
371700,80.2
371850,80.3
372000,80.3
372150,80.3
372300,80.3
372450,80.3
372600,80.4
372750,80.4
372900,80.4
373050,80.5
373200,80.5
373350,80.6
373500,80.6
373650,80.6
373800,80.7
373950,80.7
374100,80.7
374250,80.8
374400,80.8
374550,80.9
374700,80.9
374850,80.9
375000,81
375150,81
375300,81
375450,81.1
375600,81.1
375750,81.2
375900,81.2
376050,81.2
376200,81.3
376350,81.3
376500,81.3
376650,81.4
376800,81.4
376950,81.5
377100,81.5
377250,81.5
377400,81.6
377550,81.6
377700,81.6
377850,81.7
378000,81.7
378150,81.8
378300,81.8
378450,81.8
378600,81.9
378750,81.9
378900,81.9
379050,82
379200,82
379350,82
379500,82.1
379650,82.1
379800,82.2
379950,82.2
380100,82.2
380250,82.2
380400,82.2
380550,82.4
380700,82.4
380850,82.4
381000,82.5
381150,82.5
381300,82.5
381450,82.5
381600,82.5
381750,82.6
381900,82.6
382050,82.6
382200,82.7
382350,82.7
382500,82.7
382650,82.8
382800,82.8
382950,82.9
383100,82.9
383250,82.9
383400,83
383550,83
383700,83
383850,83
384000,83
384150,83.1
384300,83.1
384450,83.1
384600,83.2
384750,83.2
384900,83.2
385050,83.2
385200,83.2
385350,83.2
385500,83.3
385650,83.3
385800,83.3
385950,83.3
386100,83.3
386250,83.4
386400,83.4
386550,83.5
386700,83.5
386850,83.5
387000,83.5
387150,83.5
387300,83.5
387450,83.6
387600,83.6
387750,83.7
387900,83.7
388050,83.7
388200,83.7
388350,83.7
388500,83.7
388650,83.8
388800,83.8
388950,83.8
389100,83.8
389250,83.8
389400,83.9
389550,83.9
389700,83.9
389850,83.9
390000,83.9
390150,84
390300,84
390450,84
390600,84
390750,84
390900,84
391050,84
391200,84
391350,84.1
391500,84.1
391650,84.1
391800,84.1
391950,84.1
392100,84.1
392250,84.2
392400,84.2
392550,84.2
392700,84.2
392850,84.2
393000,84.2
393150,84.2
393300,84.2
393450,84.2
393600,84.2
393750,84.2
393900,84.2
394050,84.2
394200,84.2
394350,84.2
394500,84.2
394650,84.3
394800,84.3
394950,84.3
395100,84.3
395250,84.3
395400,84.3
395550,84.3
395700,84.3
395850,84.3
396000,84.3
396150,84.3
396300,84.4
396450,84.4
396600,84.4
396750,84.4
396900,84.4
397050,84.4
397200,84.4
397350,84.4
397500,84.5
397650,84.5
397800,84.5
397950,84.5
398100,84.5
398250,84.5
398400,84.5
398550,84.5
398700,84.4
398850,84.4
399000,84.4
399150,84.4
399300,84.4
399450,84.4
399600,84.4
399750,84.4
399900,84.5
400050,84.5
400200,84.5
400350,84.5
400500,84.5
400650,84.5
400800,84.5
400950,84.5
401100,84.5
401250,84.5
401400,84.5
401550,84.5
401700,84.5
401850,84.5
402000,84.5
402150,84.5
402300,84.5
402450,84.5
402600,84.5
402750,84.5
402900,84.5
403050,84.5
403200,84.5
403350,84.5
403500,84.5
403650,84.5
403800,84.5
403950,84.5
404100,84.5
404250,84.5
404400,84.5
404550,84.5
404700,84.5
404850,84.5
405000,84.5
405150,84.5
405300,84.5
405450,84.5
405600,84.5
405750,84.5
405900,84.5
406050,84.5
406200,84.5
406350,84.5
406500,84.5
406650,84.6
406800,84.6
406950,84.6
407100,84.5
407250,84.5
407400,84.5
407550,84.5
407700,84.5
407850,84.5
408000,84.5
408150,84.5
408300,84.5
408450,84.5
408600,84.5
408750,84.5
408900,84.5
409050,84.4
409200,84.4
409350,84.4
409500,84.4
409650,84.4
409800,84.4
409950,84.4
410100,84.4
410250,84.3
410400,84.3
410550,84.3
410700,84.3
410850,84.3
411000,84.3
411150,84.2
411300,84.2
411450,84.2
411600,84.2
411750,84.2
411900,84.2
412050,84.2
412200,84.1
412350,84.1
412500,84.1
412650,84.1
412800,84.1
412950,84.1
413100,84
413250,84
413400,84
413550,84
413700,84
413850,84
414000,84
414150,84
414300,84
414450,84
414600,83.9
414750,83.9
414900,83.9
415050,83.9
415200,83.9
415350,83.9
415500,83.9
415650,83.9
415800,83.9
415950,83.9
416100,83.9
416250,83.9
416400,83.9
416550,83.9
416700,83.8
416850,83.8
417000,83.8
417150,83.8
417300,83.8
417450,83.8
417600,83.8
417750,83.8
417900,83.7
418050,83.7
418200,83.7
418350,83.7
418500,83.7
418650,83.6
418800,83.6
418950,83.6
419100,83.6
419250,83.6
419400,83.5
419550,83.5
419700,83.5
419850,83.5
420000,83.5
420150,83.5
420300,83.5
420450,83.5
420600,83.5
420750,83.5
420900,83.5
421050,83.5
421200,83.5
421350,83.5
421500,83.5
421650,83.5
421800,83.5
421950,83.5
422100,83.5
422250,83.5
422400,83.5
422550,83.5
422700,83.5
422850,83.5
423000,83.4
423150,83.4
423300,83.4
423450,83.4
423600,83.4
423750,83.4
423900,83.4
424050,83.4
424200,83.4
424350,83.3
424500,83.3
424650,83.3
424800,83.3
424950,83.3
425100,83.2
425250,83.2
425400,83.2
425550,83.2
425700,83.2
425850,83.2
426000,83.2
426150,83.2
426300,83.2
426450,83.2
426600,83.2
426750,83.2
426900,83.2
427050,83.2
427200,83.2
427350,83.2
427500,83.1
427650,83.1
427800,83.1
427950,83.1
428100,83.1
428250,83.1
428400,83.1
428550,83.1
428700,83.1
428850,83.1
429000,83.1
429150,83.1
429300,83.1
429450,83
429600,83
429750,83
429900,83
430050,83
430200,83
430350,83.1
430500,83.1
430650,83
430800,83
430950,83
431100,83
431250,83
431400,83
431550,83
431700,83
431850,83
432000,83
432150,83
432300,82.9
432450,82.9
432600,82.9
432750,82.9
432900,82.9
433050,82.9
433200,82.9
433350,82.9
433500,82.8
433650,82.8
433800,82.8
433950,82.8
434100,82.8
434250,82.8
434400,82.8
434550,82.8
434700,82.8
434850,82.8
435000,82.8
435150,82.7
435300,82.7
435450,82.7
435600,82.7
435750,82.7
435900,82.7
436050,82.7
436200,82.7
436350,82.7
436500,82.7
436650,82.6
436800,82.6
436950,82.6
437100,82.5
437250,82.5
437400,82.5
437550,82.5
437700,82.5
437850,82.5
438000,82.5
438150,82.5
438300,82.5
438450,82.5
438600,82.5
438750,82.4
438900,82.4
439050,82.4
439200,82.4
439350,82.4
439500,82.4
439650,82.4
439800,82.4
439950,82.4
440100,82.4
440250,82.3
440400,82.3
440550,82.3
440700,82.3
440850,82.3
441000,82.3
441150,82.3
441300,82.3
441450,82.3
441600,82.3
441750,82.3
441900,82.3
442050,82.3
442200,82.3
442350,82.3
442500,82.3
442650,82.3
442800,82.2
442950,82.2
443100,82.2
443250,82.2
443400,82.2
443550,82.2
443700,82.2
443850,82.2
444000,82.2
444150,82.2
444300,82.2
444450,82.2
444600,82.2
444750,82.2
444900,82.2
445050,82.2
445200,82.1
445350,82.1
445500,82.1
445650,82.1
445800,82.1
445950,82.1
446100,82.1
446250,82.1
446400,82
446550,82
446700,82
446850,82
447000,82
447150,82
447300,82
447450,82
447600,82
447750,82
447900,82
448050,81.9
448200,81.9
448350,81.9
448500,81.9
448650,81.9
448800,81.9
448950,81.9
449100,81.9
449250,81.8
449400,81.8
449550,81.8
449700,81.8
449850,81.8
450000,81.8
450150,81.8
450300,81.8
450450,81.8
450600,81.8
450750,81.8
450900,81.8
451050,81.8
451200,81.7
451350,81.7
451500,81.7
451650,81.7
451800,81.7
451950,81.6
452100,81.6
452250,81.6
452400,81.6
452550,81.6
452700,81.6
452850,81.5
453000,81.5
453150,81.4
453300,81.4
453450,81.4
453600,81.4
453750,81.4
453900,81.4
454050,81.4
454200,81.4
454350,81.4
454500,81.4
454650,81.4
454800,81.3
454950,81.3
455100,81.3
455250,81.3
455400,81.3
455550,81.3
455700,81.3
455850,81.3
456000,81.3
456150,81.3
456300,81.3
456450,81.3
456600,81.3
456750,81.3
456900,81.3
457050,81.3
457200,81.2
457350,81.2
457500,81.2
457650,81.2
457800,81.2
457950,81.2
458100,81.2
458250,81.2
458400,81.2
458550,81.2
458700,81.2
458850,81.2
459000,81.2
459150,81.2
459300,81.2
459450,81.2
459600,81.2
459750,81.2
459900,81.2
460050,81.1
460200,81.1
460350,81.1
460500,81.1
460650,81.1
460800,81.1
460950,81.1
461100,81.1
461250,81.1
461400,81.1
461550,81.1
461700,81.1
461850,81.1
462000,81
462150,81
462300,81
462450,81
462600,81
462750,81
462900,81
463050,81
463200,81
463350,81
463500,81
463650,81
463800,81
463950,81
464100,81
464250,81
464400,81
464550,81
464700,81
464850,81
465000,81
465150,81
465300,81
465450,81
465600,81
465750,81
465900,81
466050,80.9
466200,80.9
466350,80.9
466500,80.9
466650,80.9
466800,80.9
466950,80.9
467100,80.9
467250,80.9
467400,80.9
467550,80.9
467700,80.9
467850,80.9
468000,80.9
468150,80.9
468300,80.9
468450,80.9
468600,80.9
468750,80.9
468900,80.8
469050,80.8
469200,80.7
469350,80.7
469500,80.7
469650,80.7
469800,80.7
469950,80.7
470100,80.7
470250,80.7
470400,80.6
470550,80.6
470700,80.6
470850,80.6
471000,80.6
471150,80.6
471300,80.6
471450,80.6
471600,80.6
471750,80.6
471900,80.6
472050,80.6
472200,80.6
472350,80.6
472500,80.6
472650,80.6
472800,80.6
472950,80.6
473100,80.6
473250,80.6
473400,80.6
473550,80.6
473700,80.5
473850,80.5
474000,80.5
474150,80.5
474300,80.5
474450,80.5
474600,80.5
474750,80.5
474900,80.4
475050,80.4
475200,80.4
475350,80.4
475500,80.4
475650,80.4
475800,80.4
475950,80.4
476100,80.4
476250,80.4
476400,80.3
476550,80.3
476700,80.3
476850,80.3
477000,80.3
477150,80.3
477300,80.3
477450,80.3
477600,80.3
477750,80.3
477900,80.3
478050,80.3
478200,80.3
478350,80.3
478500,80.3
478650,80.3
478800,80.3
478950,80.3
479100,80.3
479250,80.3
479400,80.3
479550,80.3
479700,80.3
479850,80.3
480000,80.3
480150,80.3
480300,80.3
480450,80.3
480600,80.3
480750,80.3
480900,80.3
481050,80.3
481200,80.3
481350,80.3
481500,80.3
481650,80.3
481800,80.3
481950,80.3
482100,80.2
482250,80.2
482400,80.2
482550,80.2
482700,80.2
482850,80.2
483000,80.2
483150,80.2
483300,80.2
483450,80.2
483600,80.1
483750,80.1
483900,80.1
484050,80
484200,80
484350,80
484500,80
484650,80
484800,80
484950,80
485100,80
485250,80
485400,80
485550,80
485700,80
485850,80
486000,80
486150,80
486300,80
486450,79.9
486600,79.9
486750,79.9
486900,79.9
487050,79.9
487200,79.9
487350,79.9
487500,79.9
487650,79.9
487800,79.8
487950,79.8
488100,79.8
488250,79.8
488400,79.8
488550,79.8
488700,79.8
488850,79.8
489000,79.8
489150,79.8
489300,79.8
489450,79.8
489600,79.8
489750,79.7
489900,79.7
490050,79.7
490200,79.7
490350,79.7
490500,79.6
490650,79.6
490800,79.6
490950,79.6
491100,79.6
491250,79.6
491400,79.6
491550,79.6
491700,79.6
491850,79.6
492000,79.6
492150,79.5
492300,79.5
492450,79.5
492600,79.5
492750,79.5
492900,79.5
493050,79.5
493200,79.5
493350,79.5
493500,79.5
493650,79.5
493800,79.5
493950,79.5
494100,79.5
494250,79.5
494400,79.5
494550,79.5
494700,79.5
494850,79.6
495000,79.6
495150,79.6
495300,79.6
495450,79.6
495600,79.6
495750,79.6
495900,79.6
496050,79.7
496200,79.7
496350,79.7
496500,79.7
496650,79.7
496800,79.7
496950,79.7
497100,79.7
497250,79.7
497400,79.7
497550,79.7
497700,79.8
497850,79.8
498000,79.8
498150,79.8
498300,79.8
