time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:50:37,64,138,1.378916,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:50:38,64,137.8,1.401856,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:50:40,64,137.6,1.401856,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:50:41,63.9,137.5,1.436265,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:50:43,64,137.4,1.528024,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:50:44,64,137.4,1.596844,1.425478,TRUE,TRUE,2,4.41056
2015-22-7-11:50:45,64,137.2,1.642723,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:50:47,64,137.2,1.642723,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:50:48,64,137.2,1.619783,1.620859,TRUE,TRUE,2,4.41056
2015-22-7-11:50:50,64,137.2,1.573904,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:50:51,64,137.1,1.585374,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:50:52,64,137.1,1.539494,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:50:54,64,137.1,1.573904,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:50:55,64,137.1,1.619783,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:50:57,64,137,1.585374,1.517422,TRUE,TRUE,2,4.41056
2015-22-7-11:50:58,64,137,1.585374,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:50:59,64,136.9,1.585374,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:51:1,64,136.8,1.596844,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:51:2,64,136.8,1.619783,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:51:4,64,136.8,1.665663,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:51:5,64,136.8,1.665663,1.58638,TRUE,TRUE,2,4.41056
2015-22-7-11:51:6,64,136.9,1.642723,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:51:8,64,137,1.619783,1.689817,TRUE,TRUE,1,4.41056
2015-22-7-11:51:9,63.9,137.1,1.608313,1.689817,TRUE,TRUE,1,4.41056
2015-22-7-11:51:11,63.9,137.1,1.539494,1.689817,TRUE,TRUE,1,4.41056
2015-22-7-11:51:12,63.9,137.2,1.539494,1.655338,TRUE,TRUE,1,4.41056
2015-22-7-11:51:13,63.9,137.2,1.528024,1.632352,TRUE,TRUE,1,4.41056
2015-22-7-11:51:15,63.9,137.2,1.573904,1.563394,TRUE,TRUE,1,4.41056
2015-22-7-11:51:16,64,137.2,1.608313,1.551901,TRUE,TRUE,1,4.41056
2015-22-7-11:51:18,63.9,137.2,1.654193,1.563394,TRUE,TRUE,1,4.41056
2015-22-7-11:51:19,64,137.2,1.654193,1.597873,TRUE,TRUE,1,4.41056
2015-22-7-11:51:20,64,137.2,1.631253,1.632352,TRUE,TRUE,1,4.41056
2015-22-7-11:51:22,63.9,137.3,1.619783,1.643845,TRUE,TRUE,1,4.41056
2015-22-7-11:51:23,63.9,137.4,1.608313,1.632352,TRUE,TRUE,1,4.41056
2015-22-7-11:51:25,63.9,137.4,1.585374,1.620859,TRUE,TRUE,1,4.41056
2015-22-7-11:51:26,63.9,137.4,1.585374,1.597873,TRUE,TRUE,1,4.41056
2015-22-7-11:51:27,63.9,137.5,1.539494,1.574887,TRUE,TRUE,1,4.41056
2015-22-7-11:51:29,64,137.5,1.470675,1.563394,TRUE,TRUE,1,4.41056
2015-22-7-11:51:30,63.9,137.6,1.344506,1.551901,TRUE,TRUE,1,4.41056
2015-22-7-11:51:32,63.9,137.6,1.642723,1.494436,TRUE,TRUE,1,4.41056
2015-22-7-11:51:33,64,137.7,1.734482,1.413985,TRUE,TRUE,1,4.41056
2015-22-7-11:51:34,64,137.7,1.700073,1.356519,TRUE,TRUE,1,4.41056
2015-22-7-11:51:36,64,137.8,1.654193,1.724296,TRUE,TRUE,1,4.41056
2015-22-7-11:51:37,64,138,1.608313,1.747282,TRUE,TRUE,2,4.41056
2015-22-7-11:51:39,64,138,1.596844,1.712803,TRUE,TRUE,2,4.41056
2015-22-7-11:51:40,64,138,1.573904,1.678324,TRUE,TRUE,2,4.41056
2015-22-7-11:51:41,64,138,1.608313,1.620859,TRUE,TRUE,2,4.41056
2015-22-7-11:51:43,64,138,1.654193,1.609366,TRUE,TRUE,2,4.41056
2015-22-7-11:51:44,64,138,1.585374,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:51:46,64,138,1.539494,1.620859,TRUE,TRUE,2,4.41056
2015-22-7-11:51:47,64,138.2,1.516554,1.632352,TRUE,TRUE,2,4.41056
2015-22-7-11:51:48,64,138.3,1.528024,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:51:50,63.9,138.4,1.539494,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:51:51,63.9,138.5,1.505085,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:51:53,64,138.6,1.505085,1.505929,TRUE,TRUE,2,4.41056
2015-22-7-11:51:54,64,138.8,1.505085,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:51:55,64,138.9,1.493615,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:51:57,64,138.9,1.447735,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:51:58,64,138.9,1.413326,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:52:0,64,138.9,1.470675,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:52:1,64,139,1.470675,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:52:2,64,139,1.505085,1.379506,TRUE,TRUE,2,4.41056
2015-22-7-11:52:4,64,139,1.493615,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:52:5,64,139,1.470675,1.413985,TRUE,TRUE,2,4.41056
2015-22-7-11:52:7,64,139.1,1.470675,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:52:8,64,139.1,1.447735,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:52:9,64,139.2,1.470675,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:52:11,64,139.1,1.482145,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:52:12,64,139.1,1.550964,1.413985,TRUE,TRUE,2,4.41056
2015-22-7-11:52:14,64,139.1,1.608313,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:52:15,64,139.1,1.654193,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:52:16,64,139,1.654193,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:52:18,64,139,1.631253,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:52:19,63.9,139,1.585374,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:52:21,63.9,139,1.528024,1.597873,TRUE,TRUE,2,4.41056
2015-22-7-11:52:22,63.9,139,1.528024,1.574887,TRUE,TRUE,2,4.41056
2015-22-7-11:52:23,63.9,139,1.505085,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:52:25,63.9,139,1.528024,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:52:26,63.8,139,1.539494,1.551901,TRUE,TRUE,2,4.41056
2015-22-7-11:52:28,63.8,138.9,1.516554,1.540408,TRUE,TRUE,2,4.41056
2015-22-7-11:52:29,63.8,138.8,1.470675,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:52:30,63.8,138.7,1.436265,1.563394,TRUE,TRUE,2,4.41056
2015-22-7-11:52:32,63.8,138.6,1.401856,1.528915,TRUE,TRUE,2,4.41056
2015-22-7-11:52:33,63.8,138.5,1.378916,1.494436,TRUE,TRUE,2,4.41056
2015-22-7-11:52:35,63.8,138.5,1.367446,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:52:36,63.8,138.4,1.355976,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:52:37,63.8,138.4,1.344506,1.413985,TRUE,TRUE,2,4.41056
2015-22-7-11:52:39,63.8,138.3,1.355976,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:52:40,63.8,138.2,1.355976,1.379506,TRUE,TRUE,2,4.41056
2015-22-7-11:52:42,63.8,138.2,1.413326,1.379506,TRUE,TRUE,2,4.41056
2015-22-7-11:52:43,63.8,138.2,1.413326,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:52:44,63.8,138,1.436265,1.390998,TRUE,TRUE,2,4.41056
2015-22-7-11:52:46,63.9,138,1.447735,1.448464,TRUE,TRUE,2,4.41056
2015-22-7-11:52:47,63.9,138,1.436265,1.459957,TRUE,TRUE,2,4.41056
2015-22-7-11:52:49,63.9,137.9,1.413326,1.47145,TRUE,TRUE,2,4.41056
2015-22-7-11:52:50,63.9,137.9,1.367446,1.482943,TRUE,TRUE,2,4.41056
2015-22-7-11:52:51,63.9,138,1.401856,1.436971,TRUE,TRUE,2,4.41056
2015-22-7-11:52:53,63.9,137.9,1.413326,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:52:54,63.9,137.9,1.447735,1.356519,TRUE,TRUE,2,4.41056
2015-22-7-11:52:56,63.9,137.9,1.493615,1.402492,TRUE,TRUE,2,4.41056
2015-22-7-11:52:57,63.9,137.8,1.528024,1.390998,TRUE,TRUE,2,4.41056
