time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-8-13 11:11:1,67.5,150.4,1.711542,1.494436,TRUE,TRUE,0,1.4975
2015-8-13 11:11:2,67.5,150.4,1.826241,1.517422,TRUE,TRUE,0,1.4975
2015-8-13 11:11:4,67.5,150.5,1.918,1.528915,TRUE,TRUE,0,1.4975
2015-8-13 11:11:5,67.4,150.5,1.94094,1.551901,TRUE,TRUE,0,1.4975
2015-8-13 11:11:7,67.4,150.5,1.918,1.563394,TRUE,TRUE,0,3.5
2015-8-13 11:11:9,67.4,150.6,1.92947,1.58638,TRUE,TRUE,0,3.5
2015-8-13 11:11:10,67.4,150.6,1.97535,1.712803,TRUE,TRUE,0,3.5
2015-8-13 11:11:12,67.4,150.6,2.021229,1.896692,TRUE,TRUE,0,3.5
2015-8-13 11:11:13,67.4,150.6,2.078579,1.896692,TRUE,TRUE,0,3.5
2015-8-13 11:11:15,67.4,150.6,2.112988,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:11:17,67.4,150.6,2.135928,2.023115,TRUE,TRUE,0,3.5
2015-8-13 11:11:18,67.4,150.6,2.158868,2.092073,TRUE,TRUE,0,3.5
2015-8-13 11:11:20,67.4,150.6,2.124458,2.126552,TRUE,TRUE,0,3.5
2015-8-13 11:11:21,67.4,150.6,2.055639,2.138045,TRUE,TRUE,0,3.5
2015-8-13 11:11:23,67.4,150.6,1.95241,2.126552,TRUE,TRUE,0,3.5
2015-8-13 11:11:25,67.4,150.6,2.044169,2.08058,TRUE,TRUE,0,3.5
2015-8-13 11:11:26,67.4,150.5,2.078579,2.046101,TRUE,TRUE,0,3.5
2015-8-13 11:11:28,67.4,150.5,2.021229,1.977143,TRUE,TRUE,0,3.5
2015-8-13 11:11:29,67.3,150.5,1.97535,1.931171,TRUE,TRUE,0,3.5
2015-8-13 11:11:31,67.3,150.4,1.94094,2.046101,TRUE,TRUE,0,3.5
2015-8-13 11:11:33,67.3,150.4,1.96388,2.011622,TRUE,TRUE,0,3.5
2015-8-13 11:11:34,67.3,150.3,2.009759,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:11:36,67.3,150.3,2.021229,1.896692,TRUE,TRUE,0,3.5
2015-8-13 11:11:37,67.3,150.2,2.044169,1.896692,TRUE,TRUE,0,3.5
2015-8-13 11:11:39,67.3,150.2,2.055639,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:11:41,67.3,150.1,2.055639,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:11:42,67.3,150,2.044169,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:11:44,67.3,150,2.044169,2.023115,TRUE,TRUE,0,3.5
2015-8-13 11:11:45,67.3,149.9,2.044169,2.023115,TRUE,TRUE,0,3.5
2015-8-13 11:11:47,67.3,149.9,2.044169,2.023115,TRUE,TRUE,0,3.5
2015-8-13 11:11:49,67.3,149.8,2.044169,2.034608,TRUE,TRUE,0,3.5
2015-8-13 11:11:50,67.3,149.8,2.032699,2.011622,TRUE,TRUE,0,3.5
2015-8-13 11:11:52,67.3,149.8,1.998289,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:11:53,67.3,149.8,1.98682,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:11:55,67.3,149.8,1.97535,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:11:57,67.3,149.8,1.96388,1.988636,TRUE,TRUE,0,3.5
2015-8-13 11:11:58,67.3,149.8,1.95241,1.96565,TRUE,TRUE,0,3.5
2015-8-13 11:12:0,67.3,149.9,1.95241,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:12:1,67.3,150,1.95241,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:12:3,67.3,150,1.96388,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:12:5,67.3,150.1,1.998289,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:12:6,67.3,150.2,1.998289,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:12:8,67.3,150.3,1.98682,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:12:9,67.3,150.5,1.97535,1.96565,TRUE,TRUE,0,3.5
2015-8-13 11:12:11,67.3,150.6,1.92947,1.988636,TRUE,TRUE,0,3.5
2015-8-13 11:12:13,67.3,150.7,2.021229,1.988636,TRUE,TRUE,0,3.5
2015-8-13 11:12:14,67.3,150.9,1.92947,1.977143,TRUE,TRUE,0,3.5
2015-8-13 11:12:16,67.3,151.1,1.918,1.931171,TRUE,TRUE,0,3.5
2015-8-13 11:12:17,67.3,151.2,1.918,2.034608,TRUE,TRUE,0,3.5
2015-8-13 11:12:19,67.3,151.4,1.98682,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:12:21,67.3,151.5,2.032699,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:12:22,67.3,151.6,2.032699,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:12:24,67.3,151.8,2.032699,2.011622,TRUE,TRUE,0,3.5
2015-8-13 11:12:25,67.3,151.9,2.009759,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:12:27,67.2,152.1,1.95241,2.000129,TRUE,TRUE,0,3.5
2015-8-13 11:12:29,67.2,152.2,1.90653,2.011622,TRUE,TRUE,0,3.5
2015-8-13 11:12:30,67.2,152.4,1.872121,1.977143,TRUE,TRUE,0,3.5
2015-8-13 11:12:32,67.2,152.5,1.814771,1.942664,TRUE,TRUE,0,3.5
2015-8-13 11:12:33,67.2,152.6,1.791832,1.919678,TRUE,TRUE,0,3.5
2015-8-13 11:12:35,67.2,152.6,1.723012,1.873706,TRUE,TRUE,0,3.5
2015-8-13 11:12:37,67.2,152.7,1.665663,1.816241,TRUE,TRUE,0,1.72
2015-8-13 11:12:38,67.2,152.8,1.619783,1.781762,TRUE,TRUE,0,1.72
2015-8-13 11:12:40,67.1,152.9,1.619783,1.793254,TRUE,TRUE,0,1.4975
2015-8-13 11:12:41,67.2,152.9,1.596844,1.770268,TRUE,TRUE,0,1.4975
2015-8-13 11:12:43,67.2,153,1.619783,1.747282,TRUE,TRUE,0,1.4975
2015-8-13 11:12:45,67.2,153,1.642723,1.70131,TRUE,TRUE,0,1.4975
2015-8-13 11:12:46,67.2,153,1.677133,1.689817,TRUE,TRUE,0,1.4975
2015-8-13 11:12:48,67.1,153,1.700073,1.666831,TRUE,TRUE,0,1.4975
2015-8-13 11:12:49,67.1,153,1.826241,1.643845,TRUE,TRUE,0,1.4975
2015-8-13 11:12:51,67.2,153,1.734482,1.643845,TRUE,TRUE,0,1.4975
2015-8-13 11:12:53,67.2,153,1.745952,1.632352,TRUE,TRUE,0,3.5
2015-8-13 11:12:54,67.2,153,1.757422,1.655338,TRUE,TRUE,0,3.5
2015-8-13 11:12:56,67.2,153,1.780362,1.770268,TRUE,TRUE,0,3.5
2015-8-13 11:12:57,67.2,153,1.768892,1.735789,TRUE,TRUE,0,3.5
2015-8-13 11:12:59,67.2,152.9,1.791832,1.770268,TRUE,TRUE,0,3.5
2015-8-13 11:13:1,67.2,152.8,1.745952,1.793254,TRUE,TRUE,0,3.5
2015-8-13 11:13:2,67.2,152.7,1.619783,1.816241,TRUE,TRUE,0,3.5
2015-8-13 11:13:4,67.2,152.7,1.860651,1.793254,TRUE,TRUE,0,3.5
2015-8-13 11:13:5,67.2,152.6,1.803301,1.735789,TRUE,TRUE,0,3.5
2015-8-13 11:13:7,67.1,152.6,1.700073,1.597873,TRUE,TRUE,0,3.5
2015-8-13 11:13:9,67.2,152.4,1.608313,1.793254,TRUE,TRUE,0,3.5
2015-8-13 11:13:10,67.1,152.3,1.585374,1.735789,TRUE,TRUE,0,3.5
2015-8-13 11:13:12,67.2,152.3,1.539494,1.678324,TRUE,TRUE,0,1.4975
2015-8-13 11:13:13,67.1,152.2,1.505085,1.620859,TRUE,TRUE,0,1.4975
2015-8-13 11:13:15,67.1,152.1,1.459205,1.574887,TRUE,TRUE,0,1.4975
2015-8-13 11:13:17,67.1,152,1.459205,1.551901,TRUE,TRUE,0,1.4975
2015-8-13 11:13:18,67.1,151.9,1.459205,1.563394,TRUE,TRUE,0,1.4975
2015-8-13 11:13:20,67.1,151.9,1.436265,1.563394,TRUE,TRUE,0,1.4975
2015-8-13 11:13:21,67.1,151.8,1.436265,1.574887,TRUE,TRUE,0,1.4975
2015-8-13 11:13:23,67.1,151.7,1.459205,1.517422,TRUE,TRUE,0,1.4975
2015-8-13 11:13:25,67.1,151.7,1.459205,1.494436,TRUE,TRUE,0,1.4975
2015-8-13 11:13:26,67.1,151.7,1.447735,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:13:28,67.1,151.7,1.459205,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:13:29,67.1,151.7,1.482145,1.436971,TRUE,TRUE,0,1.4975
2015-8-13 11:13:31,67.1,151.7,1.505085,1.436971,TRUE,TRUE,0,1.4975
2015-8-13 11:13:33,67.1,151.6,1.505085,1.436971,TRUE,TRUE,0,1.4975
2015-8-13 11:13:34,67.1,151.7,1.528024,1.413985,TRUE,TRUE,0,1.4975
2015-8-13 11:13:36,67,151.7,1.470675,1.448464,TRUE,TRUE,0,1.4975
2015-8-13 11:13:37,67.1,151.7,1.436265,1.425478,TRUE,TRUE,0,1.4975
2015-8-13 11:13:39,67,151.7,1.436265,1.436971,TRUE,TRUE,0,1.4975
2015-8-13 11:13:41,67,151.8,1.424795,1.448464,TRUE,TRUE,0,1.4975
2015-8-13 11:13:42,67,151.9,1.401856,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:13:44,67,151.9,1.378916,1.494436,TRUE,TRUE,0,1.4975
2015-8-13 11:13:45,67,152,1.355976,1.505929,TRUE,TRUE,0,1.4975
2015-8-13 11:13:47,67,152,1.333036,1.482943,TRUE,TRUE,0,1.4975
2015-8-13 11:13:49,67,152.1,1.321566,1.482943,TRUE,TRUE,0,1.4975
2015-8-13 11:13:50,67,152.2,1.321566,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:13:52,67,152.2,1.321566,1.448464,TRUE,TRUE,0,1.4975
2015-8-13 11:13:53,67.1,152.3,1.321566,1.413985,TRUE,TRUE,0,1.4975
2015-8-13 11:13:55,67.1,152.3,1.321566,1.413985,TRUE,TRUE,0,1.4975
2015-8-13 11:13:57,67.1,152.3,1.344506,1.390998,TRUE,TRUE,0,1.4975
2015-8-13 11:13:58,67.1,152.4,1.355976,1.390998,TRUE,TRUE,0,1.4975
2015-8-13 11:14:0,67.1,152.4,1.401856,1.356519,TRUE,TRUE,0,1.4975
2015-8-13 11:14:1,67.1,152.4,1.447735,1.368012,TRUE,TRUE,0,1.4975
2015-8-13 11:14:3,67.1,152.4,1.436265,1.345026,TRUE,TRUE,0,1.4975
2015-8-13 11:14:5,67.1,152.4,1.413326,1.333533,TRUE,TRUE,0,1.4975
2015-8-13 11:14:6,67.1,152.4,1.424795,1.356519,TRUE,TRUE,0,1.4975
2015-8-13 11:14:8,67.1,152.5,1.447735,1.379506,TRUE,TRUE,0,1.4975
2015-8-13 11:14:9,67.1,152.5,1.447735,1.413985,TRUE,TRUE,0,1.4975
2015-8-13 11:14:11,67.1,152.5,1.459205,1.482943,TRUE,TRUE,0,1.4975
2015-8-13 11:14:13,67.1,152.4,1.459205,1.494436,TRUE,TRUE,0,1.4975
2015-8-13 11:14:14,67.1,152.4,1.470675,1.47145,TRUE,TRUE,0,1.4975
2015-8-13 11:14:16,67.1,152.4,1.505085,1.47145,TRUE,TRUE,0,1.4975
2015-8-13 11:14:17,67.1,152.3,1.539494,1.448464,TRUE,TRUE,0,1.4975
2015-8-13 11:14:19,67.1,152.3,1.562434,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:14:21,67.1,152.3,1.608313,1.47145,TRUE,TRUE,0,1.4975
2015-8-13 11:14:22,67.1,152.3,1.642723,1.47145,TRUE,TRUE,0,1.4975
2015-8-13 11:14:24,67.1,152.2,1.665663,1.459957,TRUE,TRUE,0,1.4975
2015-8-13 11:14:25,67.1,152.1,1.711542,1.47145,TRUE,TRUE,0,1.4975
2015-8-13 11:14:27,67.1,152.1,1.745952,1.505929,TRUE,TRUE,0,1.4975
2015-8-13 11:14:29,67.1,152,1.803301,1.528915,TRUE,TRUE,0,1.4975
2015-8-13 11:14:30,67.1,152,1.872121,1.540408,TRUE,TRUE,0,1.4975
2015-8-13 11:14:32,67.1,151.9,1.98682,1.58638,TRUE,TRUE,0,3.5
2015-8-13 11:14:33,67.1,151.8,2.124458,1.666831,TRUE,TRUE,0,3.5
2015-8-13 11:14:35,67.1,151.8,2.124458,1.793254,TRUE,TRUE,0,3.5
2015-8-13 11:14:37,67.1,151.7,2.067109,1.988636,TRUE,TRUE,0,3.5
2015-8-13 11:14:38,67.1,151.7,1.97535,2.126552,TRUE,TRUE,0,3.5
2015-8-13 11:14:40,67,151.6,1.90653,2.103566,TRUE,TRUE,0,3.5
2015-8-13 11:14:41,67,151.6,1.814771,2.057594,TRUE,TRUE,0,3.5
2015-8-13 11:14:43,67,151.5,1.688603,1.954157,TRUE,TRUE,0,3.5
2015-8-13 11:14:45,67,151.5,1.642723,1.873706,TRUE,TRUE,0,1.72
2015-8-13 11:14:46,67,151.5,1.631253,1.862213,TRUE,TRUE,0,1.72
2015-8-13 11:14:48,67,151.5,1.631253,1.816241,TRUE,TRUE,0,1.4975
2015-8-13 11:14:49,67,151.5,1.642723,1.781762,TRUE,TRUE,0,1.4975
2015-8-13 11:14:51,67,151.4,1.665663,1.747282,TRUE,TRUE,0,3.5
2015-8-13 11:14:53,67,151.4,1.688603,1.70131,TRUE,TRUE,0,1.4975
2015-8-13 11:14:54,67,151.4,1.711542,1.666831,TRUE,TRUE,0,1.4975
