time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-8-13 10:6:1,66.1,150.3,1.470675,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:6:2,66.1,150.3,1.516554,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:6:4,66,150.3,1.585374,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:6:5,66,150.3,1.631253,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:6:7,66,150.3,1.688603,1.241589,TRUE,TRUE,0,1.7
2015-8-13 10:6:9,66.1,150.3,1.745952,1.299054,TRUE,TRUE,0,3.7
2015-8-13 10:6:10,66,150.4,1.734482,1.425478,TRUE,TRUE,0,3.7
2015-8-13 10:6:12,66,150.4,1.596844,1.574887,TRUE,TRUE,0,5.3
2015-8-13 10:6:13,66,150.4,1.390386,1.712803,TRUE,TRUE,0,5.3
2015-8-13 10:6:15,66,150.5,1.229807,1.58638,TRUE,TRUE,0,1.7
2015-8-13 10:6:17,66,150.5,1.218338,1.494436,TRUE,TRUE,0,1.7
2015-8-13 10:6:18,66,150.5,1.195398,1.436971,TRUE,TRUE,0,1.7
2015-8-13 10:6:20,66,150.5,1.183928,1.356519,TRUE,TRUE,0,1.7
2015-8-13 10:6:21,66,150.5,1.172458,1.299054,TRUE,TRUE,0,1.7
2015-8-13 10:6:23,66,150.5,1.229807,1.264575,TRUE,TRUE,0,1.7
2015-8-13 10:6:25,66,150.5,1.229807,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:6:26,66,150.5,1.229807,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:6:28,65.9,150.5,1.218338,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:6:29,66,150.5,1.241277,1.161138,TRUE,TRUE,0,1.7
2015-8-13 10:6:31,65.9,150.4,1.241277,1.184124,TRUE,TRUE,0,1.7
2015-8-13 10:6:33,66,150.4,1.287157,1.172631,TRUE,TRUE,0,1.7
2015-8-13 10:6:34,65.9,150.3,1.344506,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:6:36,65.9,150.3,1.321566,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:6:37,65.9,150.2,1.264217,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:6:39,65.9,150.2,1.378916,1.230096,TRUE,TRUE,0,1.7
2015-8-13 10:6:41,65.9,150.2,1.723012,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:6:42,65.9,150.1,1.745952,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:6:44,66,150,1.723012,1.241589,TRUE,TRUE,0,3.3
2015-8-13 10:6:45,66,150,1.677133,1.230096,TRUE,TRUE,0,3.3
2015-8-13 10:6:47,66,150,1.619783,1.345026,TRUE,TRUE,0,2.5
2015-8-13 10:6:49,66,149.9,1.573904,1.666831,TRUE,TRUE,0,2.5
2015-8-13 10:6:50,66,149.8,1.608313,1.632352,TRUE,TRUE,0,1.7
2015-8-13 10:6:52,66,149.8,1.573904,1.597873,TRUE,TRUE,0,1.7
2015-8-13 10:6:53,66,149.7,1.573904,1.574887,TRUE,TRUE,0,1.7
2015-8-13 10:6:55,66,149.7,1.573904,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:6:57,66,149.7,1.573904,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:6:58,66,149.6,1.654193,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:7:0,66,149.6,1.849181,1.540408,TRUE,TRUE,0,1.7
2015-8-13 10:7:1,66,149.6,2.135928,1.620859,TRUE,TRUE,0,1.7
2015-8-13 10:7:3,66,149.6,2.227687,1.574887,TRUE,TRUE,0,5.3
2015-8-13 10:7:5,66,149.6,2.147398,1.551901,TRUE,TRUE,0,5.3
2015-8-13 10:7:6,66,149.6,2.032699,2.172524,TRUE,TRUE,0,5.3
2015-8-13 10:7:8,66,149.7,2.090049,2.149539,TRUE,TRUE,0,5.3
2015-8-13 10:7:9,66,149.7,1.883591,2.023115,TRUE,TRUE,0,5.3
2015-8-13 10:7:11,65.9,149.8,1.768892,2.057594,TRUE,TRUE,0,5.3
2015-8-13 10:7:13,66,149.9,2.319446,1.908185,TRUE,TRUE,0,3.3
2015-8-13 10:7:14,66,150,2.239157,1.770268,TRUE,TRUE,0,3.3
2015-8-13 10:7:16,66,150.1,2.124458,1.758775,TRUE,TRUE,0,5.3
2015-8-13 10:7:17,66,150.2,2.044169,2.218497,TRUE,TRUE,0,5.3
2015-8-13 10:7:19,66,150.3,1.872121,2.172524,TRUE,TRUE,0,5.3
2015-8-13 10:7:21,66,150.5,1.791832,2.046101,TRUE,TRUE,0,5.3
2015-8-13 10:7:22,66.1,150.6,1.826241,1.827734,TRUE,TRUE,0,3.3
2015-8-13 10:7:24,66.1,150.7,1.849181,1.758775,TRUE,TRUE,0,3.3
2015-8-13 10:7:25,66.1,150.9,1.791832,1.747282,TRUE,TRUE,0,1.7
2015-8-13 10:7:27,66.1,151.1,1.700073,1.758775,TRUE,TRUE,0,1.7
2015-8-13 10:7:29,66.1,151.2,1.665663,1.758775,TRUE,TRUE,0,1.7
2015-8-13 10:7:30,66.1,151.3,1.619783,1.781762,TRUE,TRUE,0,1.7
2015-8-13 10:7:32,66.1,151.5,1.585374,1.804748,TRUE,TRUE,0,1.7
2015-8-13 10:7:33,66.1,151.6,1.585374,1.804748,TRUE,TRUE,0,1.7
2015-8-13 10:7:35,66,151.8,1.528024,1.781762,TRUE,TRUE,0,1.7
2015-8-13 10:7:37,66,151.9,1.470675,1.70131,TRUE,TRUE,0,1.7
2015-8-13 10:7:38,66,152,1.424795,1.632352,TRUE,TRUE,0,1.7
2015-8-13 10:7:40,66,152.2,1.344506,1.597873,TRUE,TRUE,0,1.7
2015-8-13 10:7:41,66,152.3,1.310097,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:7:43,66,152.4,1.275687,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:7:45,66,152.5,1.252747,1.517422,TRUE,TRUE,0,1.7
2015-8-13 10:7:46,66,152.6,1.264217,1.47145,TRUE,TRUE,0,1.7
2015-8-13 10:7:48,66,152.7,1.275687,1.413985,TRUE,TRUE,0,1.7
2015-8-13 10:7:49,66,152.7,1.367446,1.390998,TRUE,TRUE,0,1.7
2015-8-13 10:7:51,66,152.8,1.562434,1.32204,TRUE,TRUE,0,1.7
2015-8-13 10:7:53,66,152.8,1.768892,1.287561,TRUE,TRUE,0,1.7
2015-8-13 10:7:54,66,152.9,1.918,1.287561,TRUE,TRUE,0,3.7
2015-8-13 10:7:56,66,152.9,2.032699,1.276068,TRUE,TRUE,0,3.7
2015-8-13 10:7:57,66,152.9,2.181808,1.47145,TRUE,TRUE,0,5.3
2015-8-13 10:7:59,66,152.9,2.078579,1.839227,TRUE,TRUE,0,5.3
2015-8-13 10:8:1,66,152.9,1.780362,2.000129,TRUE,TRUE,0,5.3
2015-8-13 10:8:2,66,152.9,1.562434,1.988636,TRUE,TRUE,0,5.3
2015-8-13 10:8:4,66,152.9,1.562434,1.988636,TRUE,TRUE,0,4.5
2015-8-13 10:8:5,66,152.8,1.390386,1.942664,TRUE,TRUE,0,4.5
2015-8-13 10:8:7,66,152.7,2.044169,1.781762,TRUE,TRUE,0,1.7
2015-8-13 10:8:9,66,152.7,2.239157,1.70131,TRUE,TRUE,0,1.7
2015-8-13 10:8:10,66,152.6,2.216217,1.620859,TRUE,TRUE,0,5.3
2015-8-13 10:8:12,66,152.6,1.92947,1.333533,TRUE,TRUE,0,5.3
2015-8-13 10:8:13,66,152.5,1.596844,2.08058,TRUE,TRUE,0,5.3
2015-8-13 10:8:15,66,152.4,1.298627,1.862213,TRUE,TRUE,0,5.3
2015-8-13 10:8:17,66,152.3,1.149518,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:8:18,66,152.2,1.069229,1.459957,TRUE,TRUE,0,1.7
2015-8-13 10:8:20,66,152.1,0.98894,1.356519,TRUE,TRUE,0,1.7
2015-8-13 10:8:21,66,152.1,0.966,1.287561,TRUE,TRUE,0,1.7
2015-8-13 10:8:23,66.1,152,0.98894,1.230096,TRUE,TRUE,0,1.7
2015-8-13 10:8:25,66.1,151.9,1.057759,1.184124,TRUE,TRUE,0,1.7
2015-8-13 10:8:26,66,151.9,1.160988,1.149645,TRUE,TRUE,0,1.7
2015-8-13 10:8:28,66.1,151.8,1.241277,1.126659,TRUE,TRUE,0,1.7
2015-8-13 10:8:29,66,151.8,1.275687,1.09218,TRUE,TRUE,0,1.7
2015-8-13 10:8:31,66,151.8,1.298627,0.977249,TRUE,TRUE,0,1.7
2015-8-13 10:8:33,66,151.7,1.310097,0.954263,TRUE,TRUE,0,1.7
2015-8-13 10:8:34,66,151.7,1.321566,0.977249,TRUE,TRUE,0,1.7
2015-8-13 10:8:36,66,151.7,1.321566,1.046208,TRUE,TRUE,0,1.7
2015-8-13 10:8:37,66,151.7,1.321566,1.138152,TRUE,TRUE,0,1.7
2015-8-13 10:8:39,66,151.7,1.355976,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:8:41,66,151.8,1.310097,1.253082,TRUE,TRUE,0,1.7
2015-8-13 10:8:42,66,151.8,1.333036,1.253082,TRUE,TRUE,0,1.7
2015-8-13 10:8:44,66,151.8,1.298627,1.230096,TRUE,TRUE,0,1.7
2015-8-13 10:8:45,66,151.9,1.298627,1.241589,TRUE,TRUE,0,1.7
2015-8-13 10:8:47,66,151.9,1.298627,1.241589,TRUE,TRUE,0,1.7
2015-8-13 10:8:49,66,152,1.310097,1.230096,TRUE,TRUE,0,1.7
2015-8-13 10:8:50,66,152,1.310097,1.241589,TRUE,TRUE,0,1.7
2015-8-13 10:8:52,66,152.1,1.401856,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:8:53,66,152.1,1.275687,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:8:55,66,152.2,1.149518,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:8:57,66,152.3,1.115109,1.195617,TRUE,TRUE,0,1.7
2015-8-13 10:8:58,66,152.3,1.069229,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:9:0,66,152.3,1.046289,1.241589,TRUE,TRUE,0,1.7
2015-8-13 10:9:1,66,152.3,1.080699,1.253082,TRUE,TRUE,0,1.7
2015-8-13 10:9:3,66,152.4,1.149518,1.333533,TRUE,TRUE,0,1.7
2015-8-13 10:9:5,66,152.4,1.241277,1.218603,TRUE,TRUE,0,1.7
2015-8-13 10:9:6,66,152.4,1.378916,1.126659,TRUE,TRUE,0,1.7
2015-8-13 10:9:8,66,152.4,1.539494,1.09218,TRUE,TRUE,0,1.7
2015-8-13 10:9:9,66,152.3,1.642723,1.046208,TRUE,TRUE,0,1.7
2015-8-13 10:9:11,66,152.3,1.700073,1.011729,TRUE,TRUE,0,1.7
2015-8-13 10:9:13,66,152.3,1.734482,1.034715,TRUE,TRUE,0,1.7
2015-8-13 10:9:14,66,152.3,1.849181,1.103673,TRUE,TRUE,0,3.3
2015-8-13 10:9:16,66,152.3,1.998289,1.379506,TRUE,TRUE,0,3.3
2015-8-13 10:9:17,66.1,152.3,2.078579,1.609366,TRUE,TRUE,0,5.3
2015-8-13 10:9:19,66.1,152.2,2.158868,1.816241,TRUE,TRUE,0,5.3
2015-8-13 10:9:21,66.1,152.2,2.170338,2.069087,TRUE,TRUE,0,5.3
2015-8-13 10:9:22,66.1,152.1,1.94094,2.172524,TRUE,TRUE,0,5.3
2015-8-13 10:9:24,66.1,152,1.631253,2.138045,TRUE,TRUE,0,5.3
2015-8-13 10:9:25,66.2,152,1.367446,1.931171,TRUE,TRUE,0,5.3
2015-8-13 10:9:27,66.1,151.9,1.287157,1.609366,TRUE,TRUE,0,1.7
2015-8-13 10:9:29,66.2,151.8,1.333036,1.517422,TRUE,TRUE,0,1.7
2015-8-13 10:9:30,66.2,151.8,1.390386,1.448464,TRUE,TRUE,0,1.7
2015-8-13 10:9:32,66.2,151.7,1.493615,1.390998,TRUE,TRUE,0,1.7
2015-8-13 10:9:33,66.1,151.7,1.505085,1.310547,TRUE,TRUE,0,1.7
2015-8-13 10:9:35,66.1,151.6,1.631253,1.264575,TRUE,TRUE,0,1.7
2015-8-13 10:9:37,66.1,151.5,1.745952,1.20711,TRUE,TRUE,0,1.7
2015-8-13 10:9:38,66.1,151.5,1.826241,1.253082,TRUE,TRUE,0,1.7
2015-8-13 10:9:40,66.1,151.4,1.872121,1.276068,TRUE,TRUE,0,3.3
2015-8-13 10:9:41,66.1,151.4,1.745952,1.402492,TRUE,TRUE,0,3.3
2015-8-13 10:9:43,66.1,151.3,1.550964,1.528915,TRUE,TRUE,0,5.3
2015-8-13 10:9:45,66.1,151.3,1.596844,1.735789,TRUE,TRUE,0,5.3
2015-8-13 10:9:46,66.1,151.3,1.470675,1.620859,TRUE,TRUE,0,1.7
2015-8-13 10:9:48,66.1,151.3,1.413326,1.494436,TRUE,TRUE,0,1.7
2015-8-13 10:9:49,66.1,151.3,1.367446,1.448464,TRUE,TRUE,0,1.7
2015-8-13 10:9:51,66.1,151.3,1.298627,1.517422,TRUE,TRUE,0,1.7
2015-8-13 10:9:53,66.1,151.3,1.275687,1.609366,TRUE,TRUE,0,1.7
2015-8-13 10:9:54,66.1,151.4,1.344506,1.563394,TRUE,TRUE,0,1.7
2015-8-13 10:9:56,66.1,151.4,1.516554,1.482943,TRUE,TRUE,0,1.7
2015-8-13 10:9:57,66.1,151.5,1.734482,1.436971,TRUE,TRUE,0,1.7
2015-8-13 10:9:59,66.1,151.5,1.895061,1.390998,TRUE,TRUE,0,1.7
2015-8-13 10:10:1,66.1,151.5,2.067109,1.32204,TRUE,TRUE,0,1.7
2015-8-13 10:10:2,66.1,151.5,2.135928,1.264575,TRUE,TRUE,0,5.3
2015-8-13 10:10:4,66.2,151.5,2.044169,1.368012,TRUE,TRUE,0,5.3
2015-8-13 10:10:5,66.2,151.6,1.97535,1.919678,TRUE,TRUE,0,5.3
2015-8-13 10:10:7,66.2,151.6,2.044169,2.000129,TRUE,TRUE,0,5.3
2015-8-13 10:10:9,66.2,151.6,2.112988,1.942664,TRUE,TRUE,0,5.3
2015-8-13 10:10:10,66.2,151.7,2.112988,2.046101,TRUE,TRUE,0,5.3
2015-8-13 10:10:12,66.2,151.7,2.067109,2.092073,TRUE,TRUE,0,5.3
2015-8-13 10:10:13,66.2,151.7,2.216217,2.08058,TRUE,TRUE,0,5.3
2015-8-13 10:10:15,66.2,151.7,2.124458,1.954157,TRUE,TRUE,0,5.3
2015-8-13 10:10:17,66.2,151.7,2.044169,2.45985,TRUE,TRUE,0,5.3
