time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y
2015-8-27 12:2:36,63.6,149.9,0.966,0.000342
2015-8-27 12:2:38,63.6,149.9,0.98894,0.000342
2015-8-27 12:2:39,63.6,150,0.95453,0.000342
2015-8-27 12:2:41,63.6,150,0.713663,0.0578071
2015-8-27 12:2:43,63.6,150,0.966,0.000342
2015-8-27 12:2:44,63.7,150,0.966,0.000342
2015-8-27 12:2:46,63.7,150.1,0.94306,0.33364
2015-8-27 12:2:47,63.7,150.2,0.713663,0.000342
2015-8-27 12:2:49,63.7,150.2,0.828362,0.000342
2015-8-27 12:2:51,63.7,150.3,0.140169,0.000342
2015-8-27 12:2:52,63.7,150.5,0.0598795,0.0348211
2015-8-27 12:2:54,63.8,150.6,0.908651,0.0807932
2015-8-27 12:2:55,63.7,150.7,0.014,0.322147
2015-8-27 12:2:57,63.8,150.8,0.014,0.0233281
2015-8-27 12:2:59,63.8,151,0.610434,0.000342
2015-8-27 12:3:0,63.8,151.1,1.057759,0.000342
2015-8-27 12:3:2,63.7,151.2,1.333036,0.207217
2015-8-27 12:3:3,63.8,151.3,1.160988,0.758882
2015-8-27 12:3:5,63.7,151.5,1.00041,0.965756
2015-8-27 12:3:7,63.7,151.5,0.97747,0.011835
2015-8-27 12:3:8,63.7,151.6,0.98894,0.620966
2015-8-27 12:3:10,63.8,151.7,1.034819,0.931277
2015-8-27 12:3:11,63.8,151.8,1.034819,1.115166
2015-8-27 12:3:13,63.8,151.9,1.069229,1.402492
2015-8-27 12:3:15,63.8,151.9,1.080699,1.253082
2015-8-27 12:3:16,63.8,152,1.092169,1.080687
2015-8-27 12:3:18,63.8,152,1.126578,1.034715
2015-8-27 12:3:19,63.8,152.1,1.149518,1.023222
2015-8-27 12:3:21,63.8,152.1,1.172458,1.057701
2015-8-27 12:3:23,63.8,152.2,1.206868,1.069194
2015-8-27 12:3:24,63.8,152.2,1.252747,1.057701
2015-8-27 12:3:26,63.9,152.2,1.310097,1.09218
2015-8-27 12:3:27,63.9,152.2,1.367446,1.115166
2015-8-27 12:3:29,63.9,152.2,1.413326,1.115166
2015-8-27 12:3:31,63.9,152.1,1.436265,1.149645
2015-8-27 12:3:32,63.9,152.1,1.482145,1.138152
2015-8-27 12:3:34,63.8,152,1.539494,1.149645
2015-8-27 12:3:35,63.8,152,1.562434,1.195617
2015-8-27 12:3:37,63.8,152,1.596844,1.241589
2015-8-27 12:3:39,63.8,151.9,1.642723,1.287561
2015-8-27 12:3:40,63.8,151.9,1.665663,1.333533
2015-8-27 12:3:42,63.8,151.8,1.688603,1.356519
2015-8-27 12:3:43,63.8,151.8,1.723012,1.390998
2015-8-27 12:3:45,63.8,151.7,1.711542,1.436971
2015-8-27 12:3:47,63.8,151.7,1.677133,1.459957
2015-8-27 12:3:48,63.9,151.6,1.665663,1.517422
2015-8-27 12:3:50,63.9,151.6,1.631253,1.540408
2015-8-27 12:3:51,63.9,151.5,1.619783,1.58638
2015-8-27 12:3:53,63.9,151.5,1.573904,1.597873
2015-8-27 12:3:55,63.9,151.5,1.528024,1.58638
2015-8-27 12:3:56,63.9,151.5,1.493615,1.597873
2015-8-27 12:3:58,63.9,151.4,1.447735,1.574887
2015-8-27 12:3:59,63.9,151.4,1.413326,1.563394
2015-8-27 12:4:1,63.9,151.3,1.390386,1.551901
2015-8-27 12:4:3,63.9,151.3,1.378916,1.505929
2015-8-27 12:4:4,63.9,151.3,1.401856,1.482943
2015-8-27 12:4:6,63.9,151.2,1.355976,1.448464
2015-8-27 12:4:7,63.9,151.2,1.333036,1.413985
2015-8-27 12:4:9,63.9,151.2,1.298627,1.379506
2015-8-27 12:4:11,64,151.2,1.287157,1.333533
2015-8-27 12:4:12,64,151.2,1.252747,1.310547
2015-8-27 12:4:14,64,151.2,1.252747,1.276068
2015-8-27 12:4:15,64,151.2,1.252747,1.276068
2015-8-27 12:4:17,64,151.2,1.252747,1.264575
2015-8-27 12:4:19,64,151.2,1.275687,1.253082
2015-8-27 12:4:20,64.1,151.2,1.287157,1.230096
2015-8-27 12:4:22,64,151.3,1.310097,1.195617
2015-8-27 12:4:23,64,151.3,1.333036,1.184124
2015-8-27 12:4:25,64.1,151.3,1.367446,1.149645
2015-8-27 12:4:27,64.1,151.3,1.413326,1.161138
2015-8-27 12:4:28,64.1,151.3,1.447735,1.138152
2015-8-27 12:4:30,64.1,151.3,1.539494,1.161138
2015-8-27 12:4:31,64.1,151.3,1.619783,1.161138
2015-8-27 12:4:33,64.1,151.3,1.700073,1.172631
2015-8-27 12:4:35,64.1,151.3,1.768892,1.195617
2015-8-27 12:4:36,64.1,151.3,1.791832,1.20711
2015-8-27 12:4:38,64,151.2,1.826241,1.253082
2015-8-27 12:4:39,64,151.2,1.872121,1.299054
2015-8-27 12:4:41,64,151.2,1.918,1.425478
2015-8-27 12:4:43,64,151.1,1.92947,1.517422
2015-8-27 12:4:44,64,151.1,1.849181,1.597873
2015-8-27 12:4:46,64,151,1.780362,1.597873
2015-8-27 12:4:47,64,151,1.780362,1.666831
2015-8-27 12:4:49,64,150.9,1.780362,1.655338
2015-8-27 12:4:51,64,150.9,1.745952,1.609366
2015-8-27 12:4:52,64,150.8,1.688603,1.574887
2015-8-27 12:4:54,64,150.7,1.562434,1.540408
2015-8-27 12:4:55,64,150.6,1.459205,1.540408
2015-8-27 12:4:57,64,150.5,1.424795,1.540408
2015-8-27 12:4:59,64,150.4,1.333036,1.528915
2015-8-27 12:5:0,64,150.4,1.310097,1.494436
2015-8-27 12:5:2,64,150.3,1.287157,1.425478
2015-8-27 12:5:3,64,150.3,1.287157,1.368012
2015-8-27 12:5:5,64,150.2,1.264217,1.333533
2015-8-27 12:5:7,64,150.2,1.264217,1.287561
2015-8-27 12:5:8,64,150.2,1.275687,1.230096
2015-8-27 12:5:10,64,150.2,1.321566,1.184124
2015-8-27 12:5:11,64,150.2,1.413326,1.149645
2015-8-27 12:5:13,64,150.1,1.436265,1.126659
2015-8-27 12:5:15,64,150.2,1.493615,1.115166
2015-8-27 12:5:16,64.1,150.2,1.608313,1.09218
2015-8-27 12:5:18,64.1,150.3,1.642723,1.09218
2015-8-27 12:5:19,64.1,150.3,1.654193,1.103673
2015-8-27 12:5:21,64.1,150.3,1.608313,1.161138
2015-8-27 12:5:23,64.1,150.4,1.573904,1.20711
2015-8-27 12:5:24,64.1,150.5,1.516554,1.241589
2015-8-27 12:5:26,64.1,150.6,1.482145,1.299054
2015-8-27 12:5:27,64.1,150.6,1.413326,1.379506
2015-8-27 12:5:29,64.1,150.7,1.401856,1.413985
2015-8-27 12:5:31,64.1,150.8,1.367446,1.425478
2015-8-27 12:5:32,64.1,150.9,1.310097,1.390998
2015-8-27 12:5:34,64,151,1.264217,1.379506
2015-8-27 12:5:35,64.1,151,1.229807,1.333533
2015-8-27 12:5:37,64,151.1,1.241277,1.287561
2015-8-27 12:5:39,64.1,151.2,1.218338,1.241589
2015-8-27 12:5:40,64.1,151.2,1.206868,1.218603
2015-8-27 12:5:42,64.1,151.3,1.195398,1.184124
2015-8-27 12:5:43,64.1,151.4,1.206868,1.126659
2015-8-27 12:5:45,64.1,151.4,1.206868,1.09218
2015-8-27 12:5:47,64,151.5,1.206868,1.080687
2015-8-27 12:5:48,64,151.5,1.206868,1.046208
2015-8-27 12:5:50,64,151.5,1.206868,1.034715
2015-8-27 12:5:51,64,151.5,1.206868,1.034715
2015-8-27 12:5:53,64,151.5,1.195398,1.023222
2015-8-27 12:5:55,64.1,151.5,1.195398,1.023222
2015-8-27 12:5:56,64.1,151.5,1.195398,1.023222
2015-8-27 12:5:58,64.1,151.5,1.160988,1.023222
2015-8-27 12:5:59,64.1,151.5,1.160988,1.023222
2015-8-27 12:6:1,64.1,151.5,1.126578,1.011729
2015-8-27 12:6:3,64.1,151.4,1.138048,0.977249
2015-8-27 12:6:4,64.1,151.4,1.160988,0.988742
2015-8-27 12:6:6,64.1,151.4,1.172458,0.988742
2015-8-27 12:6:7,64.1,151.3,1.183928,0.965756
2015-8-27 12:6:9,64.1,151.2,1.149518,0.954263
2015-8-27 12:6:11,64.1,151.2,1.160988,0.94277
2015-8-27 12:6:12,64.1,151.1,1.149518,0.368119
2015-8-27 12:6:14,64.2,151,1.149518,0.770375
2015-8-27 12:6:15,64.2,151,1.149518,0.954263
2015-8-27 12:6:17,64.2,150.9,1.138048,0.988742
2015-8-27 12:6:19,64.2,150.8,1.183928,0.977249
2015-8-27 12:6:20,64.2,150.7,1.160988,0.965756
2015-8-27 12:6:22,64.2,150.6,1.195398,1.000236
2015-8-27 12:6:23,64.2,150.6,1.241277,1.000236
2015-8-27 12:6:25,64.2,150.5,1.310097,0.965756
2015-8-27 12:6:27,64.2,150.5,1.344506,0.977249
2015-8-27 12:6:28,64.2,150.4,1.367446,0.977249
2015-8-27 12:6:30,64.2,150.4,1.367446,0.988742
2015-8-27 12:6:31,64.2,150.3,1.367446,1.000236
2015-8-27 12:6:33,64.2,150.3,1.424795,1.011729
2015-8-27 12:6:35,64.2,150.3,1.355976,1.046208
2015-8-27 12:6:36,64.2,150.3,1.378916,1.115166
2015-8-27 12:6:38,64.2,150.3,1.378916,1.172631
2015-8-27 12:6:39,64.2,150.3,1.378916,1.20711
2015-8-27 12:6:41,64.2,150.4,1.355976,1.230096
2015-8-27 12:6:43,64.2,150.4,1.344506,1.287561
2015-8-27 12:6:44,64.2,150.4,1.321566,1.425478
2015-8-27 12:6:46,64.2,150.5,1.321566,1.425478
2015-8-27 12:6:47,64.2,150.5,1.310097,1.459957
2015-8-27 12:6:49,64.2,150.5,1.310097,1.482943
2015-8-27 12:6:51,64.2,150.6,1.298627,1.47145
2015-8-27 12:6:52,64.2,150.6,1.264217,1.47145
2015-8-27 12:6:54,64.3,150.6,1.241277,1.47145
2015-8-27 12:6:55,64.3,150.6,1.183928,1.459957
2015-8-27 12:6:57,64.2,150.7,1.138048,1.459957
2015-8-27 12:6:59,64.3,150.7,1.115109,1.436971
2015-8-27 12:7:0,64.2,150.7,1.092169,1.425478
2015-8-27 12:7:2,64.3,150.7,1.080699,1.368012
2015-8-27 12:7:3,64.2,150.7,1.115109,1.333533
2015-8-27 12:7:5,64.2,150.7,1.034819,1.287561
2015-8-27 12:7:7,64.2,150.7,1.02335,1.20711
2015-8-27 12:7:8,64.2,150.7,0.98894,1.172631
2015-8-27 12:7:10,64.2,150.7,0.97747,1.126659
2015-8-27 12:7:11,64.2,150.7,0.93159,1.103673
2015-8-27 12:7:13,64.3,150.6,0.507205,1.09218
2015-8-27 12:7:15,64.3,150.6,0.656313,1.080687
2015-8-27 12:7:16,64.3,150.6,0.300747,1.023222
2015-8-27 12:7:18,64.3,150.5,0.0369398,0.988742
2015-8-27 12:7:19,64.3,150.5,0.793952,0.965756
2015-8-27 12:7:21,64.3,150.5,0.966,0.71291
2015-8-27 12:7:23,64.3,150.4,0.702193,0.425584
2015-8-27 12:7:24,64.4,150.3,0.98894,0.000342
2015-8-27 12:7:26,64.3,150.3,0.97747,0.000342
2015-8-27 12:7:27,64.3,150.2,1.034819,0.000342
2015-8-27 12:7:29,64.3,150.1,1.057759,0.000342
2015-8-27 12:7:31,64.3,150,1.069229,0.000342
2015-8-27 12:7:32,64.3,150,1.092169,0.000342
2015-8-27 12:7:34,64.3,149.9,1.103639,0.000342
2015-8-27 12:7:35,64.3,149.8,1.138048,0.000342
2015-8-27 12:7:37,64.3,149.7,1.183928,0.000342
2015-8-27 12:7:39,64.3,149.7,1.160988,0.000342
2015-8-27 12:7:40,64.3,149.7,1.172458,0.000342
2015-8-27 12:7:42,64.3,149.6,1.172458,0.000342
2015-8-27 12:7:43,64.3,149.6,1.183928,0.287668
2015-8-27 12:7:45,64.3,149.5,1.206868,0.494542
2015-8-27 12:7:47,64.3,149.5,1.229807,0.94277
2015-8-27 12:7:48,64.3,149.6,1.264217,1.000236
2015-8-27 12:7:50,64.3,149.6,1.298627,0.977249
2015-8-27 12:7:51,64.3,149.6,1.298627,0.977249
2015-8-27 12:7:53,64.3,149.7,1.321566,1.000236
2015-8-27 12:7:55,64.3,149.7,1.378916,1.000236
2015-8-27 12:7:56,64.3,149.8,1.390386,1.011729
2015-8-27 12:7:58,64.3,149.9,1.401856,1.034715
2015-8-27 12:7:59,64.3,150,1.424795,1.069194
2015-8-27 12:8:1,64.3,150.1,1.436265,1.080687
2015-8-27 12:8:3,64.2,150.2,1.447735,1.080687
2015-8-27 12:8:4,64.3,150.4,1.424795,1.103673
2015-8-27 12:8:6,64.2,150.5,1.413326,1.149645
2015-8-27 12:8:7,64.2,150.7,1.413326,1.172631
2015-8-27 12:8:9,64.3,150.8,1.401856,1.172631
2015-8-27 12:8:11,64.3,151,1.390386,1.195617
2015-8-27 12:8:12,64.3,151.2,1.355976,1.195617
2015-8-27 12:8:14,64.3,151.3,1.344506,1.195617
2015-8-27 12:8:15,64.3,151.5,1.310097,1.184124
2015-8-27 12:8:17,64.3,151.7,1.287157,1.172631
2015-8-27 12:8:19,64.3,151.8,1.275687,1.172631
2015-8-27 12:8:20,64.3,152,1.264217,1.184124
2015-8-27 12:8:22,64.3,152.1,1.241277,1.149645
2015-8-27 12:8:23,64.3,152.3,1.229807,1.103673
2015-8-27 12:8:25,64.3,152.4,1.241277,1.115166
2015-8-27 12:8:27,64.3,152.5,1.241277,1.09218
2015-8-27 12:8:28,64.4,152.6,1.229807,1.09218
2015-8-27 12:8:30,64.3,152.7,1.241277,1.069194
2015-8-27 12:8:31,64.4,152.8,1.252747,1.069194
2015-8-27 12:8:33,64.4,152.9,1.218338,1.046208
2015-8-27 12:8:35,64.3,153,1.252747,1.034715
2015-8-27 12:8:36,64.3,153.1,1.275687,1.023222
2015-8-27 12:8:38,64.4,153.1,1.321566,1.023222
2015-8-27 12:8:39,64.4,153.2,1.310097,1.023222
2015-8-27 12:8:41,64.4,153.2,1.344506,1.011729
2015-8-27 12:8:43,64.4,153.2,1.333036,1.023222
2015-8-27 12:8:44,64.4,153.2,1.333036,1.011729
2015-8-27 12:8:46,64.4,153.2,1.321566,1.023222
2015-8-27 12:8:47,64.4,153.2,1.264217,1.011729
2015-8-27 12:8:49,64.4,153.2,1.241277,1.057701
2015-8-27 12:8:51,64.4,153.2,1.229807,1.057701
2015-8-27 12:8:52,64.4,153.1,1.241277,1.069194
2015-8-27 12:8:54,64.4,153.1,1.218338,1.069194
2015-8-27 12:8:55,64.4,153,1.195398,1.057701
2015-8-27 12:8:57,64.4,153,1.160988,1.046208
2015-8-27 12:8:59,64.4,152.9,1.149518,1.034715
2015-8-27 12:9:0,64.4,152.9,1.160988,1.023222
2015-8-27 12:9:2,64.4,152.8,1.149518,1.011729
2015-8-27 12:9:3,64.4,152.7,1.138048,0.988742
2015-8-27 12:9:5,64.4,152.6,1.183928,1.000236
2015-8-27 12:9:7,64.4,152.5,1.218338,1.000236
2015-8-27 12:9:8,64.4,152.4,1.287157,0.977249
2015-8-27 12:9:10,64.4,152.3,1.333036,0.873812
2015-8-27 12:9:11,64.4,152.2,1.401856,0.954263
2015-8-27 12:9:13,64.5,152.1,1.470675,0.977249
2015-8-27 12:9:15,64.5,152,1.528024,0.988742
2015-8-27 12:9:16,64.4,151.9,1.550964,1.023222
2015-8-27 12:9:18,64.4,151.8,1.550964,1.046208
2015-8-27 12:9:19,64.4,151.7,1.608313,1.069194
2015-8-27 12:9:21,64.4,151.6,1.550964,1.126659
2015-8-27 12:9:23,64.4,151.6,1.573904,1.161138
2015-8-27 12:9:24,64.5,151.5,1.562434,1.253082
2015-8-27 12:9:26,64.4,151.5,1.516554,1.333533
2015-8-27 12:9:27,64.4,151.5,1.493615,1.345026
2015-8-27 12:9:29,64.4,151.5,1.459205,1.368012
2015-8-27 12:9:31,64.4,151.5,1.447735,1.425478
2015-8-27 12:9:32,64.4,151.6,1.436265,1.379506
2015-8-27 12:9:34,64.4,151.6,1.413326,1.390998
2015-8-27 12:9:35,64.4,151.6,1.401856,1.390998
2015-8-27 12:9:37,64.4,151.7,1.333036,1.356519
2015-8-27 12:9:39,64.4,151.7,1.252747,1.345026
2015-8-27 12:9:40,64.4,151.8,1.229807,1.333533
2015-8-27 12:9:42,64.4,151.9,1.195398,1.310547
2015-8-27 12:9:43,64.4,151.9,1.206868,1.287561
2015-8-27 12:9:45,64.4,152,1.195398,1.264575
2015-8-27 12:9:47,64.4,152.1,1.195398,1.253082
2015-8-27 12:9:48,64.4,152.2,1.160988,1.161138
2015-8-27 12:9:50,64.4,152.2,1.160988,1.138152
2015-8-27 12:9:51,64.5,152.3,1.149518,1.080687
2015-8-27 12:9:53,64.5,152.3,1.160988,1.069194
2015-8-27 12:9:55,64.5,152.4,1.172458,1.057701
2015-8-27 12:9:56,64.5,152.4,1.183928,1.069194
2015-8-27 12:9:58,64.5,152.5,1.195398,1.069194
2015-8-27 12:9:59,64.4,152.5,1.241277,1.034715
2015-8-27 12:10:1,64.4,152.5,1.241277,1.023222
2015-8-27 12:10:3,64.5,152.6,1.252747,1.034715
2015-8-27 12:10:4,64.5,152.6,1.287157,1.034715
2015-8-27 12:10:6,64.4,152.6,1.310097,1.023222
2015-8-27 12:10:7,64.4,152.6,1.321566,1.023222
2015-8-27 12:10:9,64.5,152.6,1.333036,1.034715
2015-8-27 12:10:11,64.5,152.6,1.367446,1.034715
2015-8-27 12:10:12,64.5,152.5,1.390386,1.034715
2015-8-27 12:10:14,64.4,152.5,1.424795,1.09218
2015-8-27 12:10:15,64.4,152.4,1.436265,1.09218
2015-8-27 12:10:17,64.5,152.3,1.459205,1.103673
2015-8-27 12:10:19,64.4,152.3,1.528024,1.103673
2015-8-27 12:10:20,64.4,152.2,1.608313,1.138152
2015-8-27 12:10:22,64.4,152.2,1.665663,1.149645
2015-8-27 12:10:23,64.4,152.1,1.780362,1.138152
2015-8-27 12:10:25,64.4,152,1.768892,1.195617
2015-8-27 12:10:27,64.5,152,1.642723,1.218603
2015-8-27 12:10:28,64.5,151.9,1.642723,1.241589
2015-8-27 12:10:30,64.5,151.8,1.631253,1.276068
2015-8-27 12:10:31,64.5,151.8,1.619783,1.333533
2015-8-27 12:10:33,64.5,151.7,1.596844,1.390998
2015-8-27 12:10:35,64.5,151.7,1.539494,1.517422
2015-8-27 12:10:36,64.5,151.7,1.493615,1.47145
2015-8-27 12:10:38,64.5,151.7,1.447735,1.413985
2015-8-27 12:10:39,64.5,151.6,1.459205,1.402492
2015-8-27 12:10:41,64.5,151.6,1.436265,1.379506
2015-8-27 12:10:43,64.5,151.6,1.413326,1.390998
2015-8-27 12:10:44,64.5,151.7,1.390386,1.368012
2015-8-27 12:10:46,64.5,151.7,1.333036,1.333533
2015-8-27 12:10:47,64.5,151.7,1.298627,1.299054
2015-8-27 12:10:49,64.5,151.7,1.264217,1.253082
2015-8-27 12:10:51,64.5,151.7,1.241277,1.241589
2015-8-27 12:10:52,64.5,151.7,1.241277,1.230096
2015-8-27 12:10:54,64.6,151.7,1.218338,1.20711
2015-8-27 12:10:55,64.6,151.8,1.206868,1.20711
2015-8-27 12:10:57,64.5,151.8,1.195398,1.149645
2015-8-27 12:10:59,64.5,151.8,1.206868,1.115166
2015-8-27 12:11:0,64.5,151.8,1.229807,1.09218
2015-8-27 12:11:2,64.5,151.8,1.241277,1.080687
2015-8-27 12:11:3,64.5,151.9,1.264217,1.069194
2015-8-27 12:11:5,64.5,151.8,1.310097,1.057701
2015-8-27 12:11:7,64.5,151.9,1.321566,1.034715
2015-8-27 12:11:8,64.5,151.8,1.390386,1.023222
2015-8-27 12:11:10,64.5,151.8,1.413326,1.011729
2015-8-27 12:11:11,64.5,151.9,1.459205,1.023222
2015-8-27 12:11:13,64.5,151.9,1.493615,1.046208
2015-8-27 12:11:15,64.6,151.9,1.482145,1.069194
2015-8-27 12:11:16,64.6,151.8,1.470675,1.103673
2015-8-27 12:11:18,64.6,151.8,1.447735,1.126659
2015-8-27 12:11:19,64.6,151.8,1.447735,1.161138
2015-8-27 12:11:21,64.6,151.8,1.482145,1.195617
2015-8-27 12:11:23,64.6,151.8,1.482145,1.241589
2015-8-27 12:11:24,64.6,151.8,1.505085,1.264575
2015-8-27 12:11:26,64.6,151.7,1.539494,1.276068
2015-8-27 12:11:27,64.6,151.7,1.596844,1.253082
2015-8-27 12:11:29,64.6,151.7,1.642723,1.241589
2015-8-27 12:11:31,64.6,151.6,1.700073,1.241589
2015-8-27 12:11:32,64.5,151.5,1.745952,1.253082
2015-8-27 12:11:34,64.5,151.5,1.757422,1.264575
2015-8-27 12:11:35,64.5,151.4,1.757422,1.287561
2015-8-27 12:11:37,64.5,151.4,1.723012,1.333533
2015-8-27 12:11:39,64.5,151.3,1.677133,1.402492
2015-8-27 12:11:40,64.6,151.2,1.654193,1.448464
2015-8-27 12:11:42,64.6,151.2,1.619783,1.505929
2015-8-27 12:11:43,64.6,151.2,1.585374,1.540408
2015-8-27 12:11:45,64.6,151.1,1.562434,1.551901
2015-8-27 12:11:47,64.6,151.1,1.528024,1.563394
2015-8-27 12:11:48,64.6,151.1,1.482145,1.528915
2015-8-27 12:11:50,64.6,151.1,1.436265,1.505929
2015-8-27 12:11:51,64.6,151,1.470675,1.47145
2015-8-27 12:11:53,64.6,151,1.436265,1.425478
2015-8-27 12:11:55,64.6,151,1.424795,1.390998
2015-8-27 12:11:56,64.6,151,1.413326,1.368012
2015-8-27 12:11:58,64.6,151,1.401856,1.299054
2015-8-27 12:11:59,64.6,151,1.367446,1.264575
2015-8-27 12:12:1,64.6,151.1,1.367446,1.264575
2015-8-27 12:12:3,64.6,151.1,1.333036,1.276068
2015-8-27 12:12:4,64.6,151.1,1.333036,1.230096
2015-8-27 12:12:6,64.6,151.1,1.287157,1.20711
2015-8-27 12:12:7,64.6,151.1,1.275687,1.20711
2015-8-27 12:12:9,64.6,151.1,1.241277,1.195617
2015-8-27 12:12:11,64.6,151.2,1.241277,1.161138
2015-8-27 12:12:12,64.6,151.2,1.252747,1.149645
2015-8-27 12:12:14,64.6,151.2,1.287157,1.126659
2015-8-27 12:12:15,64.6,151.2,1.310097,1.103673
2015-8-27 12:12:17,64.6,151.2,1.344506,1.09218
2015-8-27 12:12:19,64.6,151.2,1.378916,1.09218
2015-8-27 12:12:20,64.6,151.2,1.401856,1.057701
2015-8-27 12:12:22,64.6,151.2,1.424795,1.057701
2015-8-27 12:12:23,64.6,151.2,1.459205,1.046208
2015-8-27 12:12:25,64.6,151.2,1.505085,1.080687
2015-8-27 12:12:27,64.6,151.2,1.528024,1.09218
2015-8-27 12:12:28,64.6,151.1,1.539494,1.126659
2015-8-27 12:12:30,64.6,151.1,1.573904,1.149645
2015-8-27 12:12:31,64.6,151.1,1.619783,1.20711
2015-8-27 12:12:33,64.6,151.1,1.619783,1.20711
2015-8-27 12:12:35,64.6,151,1.631253,1.218603
2015-8-27 12:12:36,64.6,151,1.619783,1.230096
2015-8-27 12:12:38,64.6,151,1.573904,1.264575
2015-8-27 12:12:39,64.6,150.9,1.573904,1.299054
2015-8-27 12:12:41,64.6,150.9,1.528024,1.333533
2015-8-27 12:12:43,64.6,150.8,1.493615,1.390998
2015-8-27 12:12:44,64.6,150.7,1.436265,1.402492
2015-8-27 12:12:46,64.6,150.7,1.390386,1.390998
2015-8-27 12:12:47,64.6,150.6,1.390386,1.390998
2015-8-27 12:12:49,64.6,150.6,1.401856,1.368012
2015-8-27 12:12:51,64.6,150.5,1.413326,1.379506
2015-8-27 12:12:52,64.6,150.5,1.413326,1.333533
2015-8-27 12:12:54,64.6,150.4,1.436265,1.276068
2015-8-27 12:12:55,64.6,150.4,1.436265,1.241589
2015-8-27 12:12:57,64.6,150.3,1.436265,1.20711
2015-8-27 12:12:59,64.6,150.3,1.401856,1.20711
2015-8-27 12:13:0,64.6,150.3,1.367446,1.218603
2015-8-27 12:13:2,64.6,150.3,1.367446,1.20711
2015-8-27 12:13:3,64.6,150.3,1.367446,1.241589
2015-8-27 12:13:5,64.6,150.3,1.355976,1.299054
2015-8-27 12:13:7,64.6,150.3,1.321566,1.299054
2015-8-27 12:13:8,64.6,150.3,1.310097,1.299054
2015-8-27 12:13:10,64.6,150.3,1.287157,1.241589
2015-8-27 12:13:11,64.6,150.3,1.252747,1.230096
2015-8-27 12:13:13,64.6,150.4,1.252747,1.20711
2015-8-27 12:13:15,64.6,150.4,1.344506,1.195617
2015-8-27 12:13:16,64.6,150.5,1.195398,1.161138
2015-8-27 12:13:18,64.6,150.6,1.149518,1.138152
2015-8-27 12:13:19,64.6,150.6,1.149518,1.115166
2015-8-27 12:13:21,64.6,150.6,1.149518,1.09218
2015-8-27 12:13:23,64.6,150.7,1.138048,1.057701
2015-8-27 12:13:24,64.6,150.7,1.092169,1.09218
2015-8-27 12:13:26,64.6,150.8,1.046289,1.126659
2015-8-27 12:13:27,64.6,150.9,1.01188,1.011729
2015-8-27 12:13:29,64.6,150.9,0.98894,0.735896
2015-8-27 12:13:31,64.6,150.9,0.920121,0.44857
2015-8-27 12:13:32,64.5,151,0.530145,0.18423
2015-8-27 12:13:34,64.6,151,0.014,0.195723
2015-8-27 12:13:35,64.5,151,0.014,0.0922862
2015-8-27 12:13:37,64.6,151,0.014,0.000342
2015-8-27 12:13:39,64.5,151,0.014,0.000342
2015-8-27 12:13:40,64.6,151,0.014,0.000342
2015-8-27 12:13:42,64.5,151,0.014,0.000342
2015-8-27 12:13:43,64.5,151,0.174578,0.000342
2015-8-27 12:13:45,64.5,151,0.553084,0.000342
2015-8-27 12:13:47,64.6,151,0.908651,0.000342
2015-8-27 12:13:48,64.5,150.9,0.98894,0.000342
2015-8-27 12:13:50,64.5,150.9,1.046289,0.000342
2015-8-27 12:13:51,64.6,150.9,1.069229,0.000342
2015-8-27 12:13:53,64.5,150.8,1.080699,0.000342
2015-8-27 12:13:55,64.5,150.7,1.115109,0.000342
2015-8-27 12:13:56,64.6,150.6,1.115109,0.000342
2015-8-27 12:13:58,64.6,150.6,1.149518,0.000342
2015-8-27 12:13:59,64.6,150.5,1.183928,0.000342
2015-8-27 12:14:1,64.6,150.4,1.218338,0.000342
2015-8-27 12:14:3,64.6,150.3,1.229807,0.000342
2015-8-27 12:14:4,64.6,150.3,1.252747,0.597979
2015-8-27 12:14:6,64.6,150.2,1.287157,0.850826
2015-8-27 12:14:7,64.6,150.1,1.333036,0.885305
2015-8-27 12:14:9,64.5,150,1.355976,0.965756
2015-8-27 12:14:11,64.5,150,1.424795,1.011729
2015-8-27 12:14:12,64.5,150,1.493615,1.034715
2015-8-27 12:14:14,64.5,149.9,1.493615,1.069194
2015-8-27 12:14:15,64.6,149.9,1.505085,1.09218
2015-8-27 12:14:17,64.6,149.8,1.505085,1.126659
2015-8-27 12:14:19,64.6,149.8,1.470675,1.172631
2015-8-27 12:14:20,64.6,149.8,1.459205,1.195617
2015-8-27 12:14:22,64.6,149.7,1.424795,1.218603
2015-8-27 12:14:23,64.6,149.7,1.390386,1.310547
2015-8-27 12:14:25,64.6,149.8,1.378916,1.287561
2015-8-27 12:14:27,64.7,149.8,1.355976,1.299054
2015-8-27 12:14:28,64.6,149.9,1.355976,1.276068
2015-8-27 12:14:30,64.6,150,1.333036,1.264575
2015-8-27 12:14:31,64.6,150,1.344506,1.230096
2015-8-27 12:14:33,64.7,150.1,1.321566,1.230096
2015-8-27 12:14:35,64.7,150.2,1.310097,1.195617
2015-8-27 12:14:36,64.7,150.3,1.287157,1.161138
2015-8-27 12:14:38,64.6,150.5,1.252747,1.161138
2015-8-27 12:14:39,64.7,150.6,1.252747,1.149645
2015-8-27 12:14:41,64.7,150.7,1.229807,1.126659
2015-8-27 12:14:43,64.7,150.9,1.229807,1.126659
2015-8-27 12:14:44,64.6,151,1.195398,1.103673
