time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC2015-4-8-11:12:27,30.9,31.4,1.138048,3.42e-4,TRUE,TRUE,0.0,0.0
2015-4-8-11:13:32,30.7,34.1,0.97747,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:34,30.7,34.4,1.218338,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:36,30.7,34.6,1.02335,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:37,30.7,34.9,1.02335,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:39,30.7,35.2,1.034819,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:40,30.7,35.5,1.229807,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:42,30.7,35.8,1.310097,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:44,30.7,36.1,1.034819,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:45,30.7,36.5,0.966,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:47,30.7,36.7,1.069229,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:48,30.7,37.1,1.333036,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:50,30.7,37.4,1.160988,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:52,30.7,37.8,0.97747,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:53,30.7,38.2,0.874241,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:55,30.7,38.6,1.02335,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:56,30.7,38.9,1.333036,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:13:58,30.7,39.3,1.057759,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:0,30.7,39.7,0.885711,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:1,30.7,39.9,0.95453,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:3,30.7,40.2,1.298627,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:4,30.7,40.5,1.149518,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:6,30.7,40.9,2.789711,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:8,30.7,41.2,3.099398,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:9,30.7,41.6,3.282916,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:11,30.7,42.2,3.340266,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:12,30.7,42.6,3.351735,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:14,30.7,43.0,3.317326,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:16,30.7,43.4,3.397615,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:17,30.8,43.9,3.099398,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:19,30.8,44.2,3.225567,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:20,30.8,44.7,3.042049,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:22,30.8,45.1,3.271446,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:24,30.8,45.6,3.122338,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:25,30.8,46.0,2.950289,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:27,30.8,46.5,1.849181,1.70131,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:28,30.9,46.9,2.789711,0.195723,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:30,30.9,47.3,2.709422,3.42e-4,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:32,30.9,47.8,1.814771,1.678324,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:33,30.9,48.2,1.745952,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:35,30.9,48.7,1.745952,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:14:36,30.9,49.1,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:38,30.9,49.5,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:40,31.0,50.0,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:41,31.0,50.4,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:43,31.0,50.8,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:44,31.0,51.2,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:46,31.0,51.7,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:48,31.0,52.1,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:49,31.0,52.5,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:51,31.0,52.9,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:52,31.1,53.4,1.745952,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:54,31.1,53.9,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:56,31.1,54.2,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:57,31.1,54.6,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:14:59,31.2,55.1,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:0,31.2,55.5,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:2,31.2,56.0,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:4,31.2,56.5,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:5,31.2,57.0,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:7,31.2,57.5,1.745952,1.735789,TRUE,TRUE,0.0,2.278646
2015-4-8-11:15:8,31.3,57.9,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:10,31.3,58.3,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:12,31.3,58.6,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:13,31.3,59.0,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:15,31.4,59.5,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:16,31.4,59.8,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:18,31.4,60.3,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:20,31.4,60.7,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:21,31.4,61.1,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:23,31.4,61.4,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:24,31.4,61.8,1.745952,1.735789,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:26,31.5,62.3,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:28,31.5,62.7,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:29,31.5,63.1,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:31,31.6,63.5,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:32,31.6,64.0,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:34,31.6,64.4,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:36,31.6,64.9,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:37,31.7,65.3,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:39,31.7,65.8,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:40,31.8,66.3,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:42,31.8,66.8,1.745952,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:44,31.8,67.2,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:15:45,31.8,67.7,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:3,32.2,71.5,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:5,32.2,71.7,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:6,32.2,72.1,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:8,32.2,72.4,1.757422,1.758775,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:10,32.3,72.7,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:11,32.3,73.0,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:13,32.4,73.4,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:14,32.4,73.7,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:16,32.5,74.1,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:18,32.5,74.4,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:19,32.5,74.8,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:21,32.5,75.1,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:22,32.6,75.5,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:24,32.6,75.8,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:26,32.7,76.2,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:27,32.7,76.5,1.757422,1.747282,TRUE,TRUE,0.0,2.219072
2015-4-8-11:16:29,32.7,76.8,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:30,32.8,77.2,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:32,32.8,77.6,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:34,32.9,78.1,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:35,32.9,78.5,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:37,33.0,78.9,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:38,33.0,79.3,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:40,33.0,79.8,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:42,33.1,80.3,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:43,33.1,80.7,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:45,33.2,81.2,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:46,33.2,81.6,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:48,33.2,82.0,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:50,33.3,82.4,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:51,33.3,82.8,1.768892,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:53,33.4,83.2,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:54,33.5,83.7,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:56,33.5,84.0,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:58,33.5,84.3,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:16:59,33.6,84.7,1.757422,1.747282,TRUE,TRUE,0.0,2.278646
2015-4-8-11:17:1,33.6,84.9,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:2,33.7,85.3,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:4,33.7,85.6,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:6,33.7,86.0,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:7,33.8,86.4,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:9,33.9,86.7,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:10,33.9,87.1,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:12,34.0,87.4,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:14,34.0,87.8,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:15,34.1,88.2,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:17,34.1,88.7,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:18,34.2,89.2,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:20,34.2,89.7,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:22,34.3,90.0,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:23,34.3,90.5,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:25,34.4,90.7,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:26,34.4,91.0,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:28,34.5,91.3,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:30,34.5,91.6,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:31,34.6,92.0,1.757422,1.747282,TRUE,TRUE,0.0,2.338221
2015-4-8-11:17:33,34.6,92.4,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:34,34.7,92.9,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:36,34.7,93.3,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:38,34.8,93.8,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:39,34.8,94.2,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:41,34.9,94.9,1.757422,1.758775,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:42,35.0,95.3,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:44,35.0,95.6,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:46,35.1,96.0,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:47,35.2,96.3,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:49,35.2,96.6,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:50,35.2,96.9,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:52,35.3,97.1,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:54,35.4,97.4,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:55,35.4,97.6,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:57,35.5,97.8,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:17:58,35.5,98.1,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:18:0,35.6,98.4,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:18:2,35.7,98.7,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:18:3,35.7,99.0,1.757422,1.747282,TRUE,TRUE,0.0,2.397795
2015-4-8-11:18:5,35.7,99.3,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:6,35.8,99.7,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:8,35.9,100.2,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:10,36.0,100.5,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:30,36.7,105.0,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:31,36.8,105.4,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:33,36.8,105.8,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:34,36.9,106.1,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:36,37.0,106.4,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:38,37.0,106.7,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:39,37.1,107.0,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:41,37.2,107.2,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:42,37.2,107.5,1.745952,1.758775,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:44,37.3,107.9,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:46,37.3,108.3,1.745952,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:47,37.4,108.6,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:49,37.4,109.0,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:50,37.5,109.2,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:52,37.5,109.5,1.757422,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:54,37.6,109.8,1.745952,1.747282,TRUE,TRUE,0.0,2.45737
2015-4-8-11:18:55,37.6,110.1,1.745952,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:18:57,37.7,110.4,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:18:58,37.8,110.6,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:0,37.8,110.9,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:2,37.9,111.2,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:3,38.0,111.5,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:5,38.0,111.8,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:6,38.1,112.1,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:8,38.1,112.5,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:10,38.2,112.7,1.757422,1.758775,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:11,38.3,113.1,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:13,38.3,113.4,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:14,38.4,113.7,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:16,38.5,114.1,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:18,38.5,114.4,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:19,38.6,114.8,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:21,38.6,115.2,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:22,38.7,115.5,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:24,38.8,115.8,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:26,38.9,116.1,1.757422,1.747282,TRUE,TRUE,0.0,2.516944
2015-4-8-11:19:27,39.0,116.4,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:29,39.0,116.6,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:30,39.1,117.0,1.745952,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:32,39.2,117.2,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:34,39.2,117.5,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:35,39.3,117.9,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:37,39.4,118.2,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:38,39.4,118.4,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:40,39.5,118.6,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:42,39.5,118.7,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:43,39.6,118.9,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:45,39.6,119.1,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:46,39.7,119.2,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:48,39.8,119.4,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:50,39.8,119.7,1.745952,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:51,39.9,120.0,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:53,39.9,120.2,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:54,40.0,120.4,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:56,40.1,120.5,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:58,40.1,120.7,1.757422,1.747282,TRUE,TRUE,0.0,2.576519
2015-4-8-11:19:59,40.2,120.8,1.757422,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:1,40.2,121.0,1.757422,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:2,40.3,121.3,1.757422,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:4,40.4,121.5,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:6,40.5,121.7,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:7,40.5,121.9,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:9,40.6,122.1,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:10,40.7,122.3,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:12,40.7,122.5,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:14,40.8,122.7,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:15,40.9,122.9,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:17,40.9,123.1,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
2015-4-8-11:20:18,41.0,123.4,1.745952,1.747282,TRUE,TRUE,0.0,2.636093
