time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:7:53,67.8,133.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:7:55,67.8,133.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:7:56,67.8,133.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:7:57,67.8,133.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:7:59,67.8,133.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:0,67.8,133.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:2,67.8,132.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:3,67.8,132.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:4,67.8,132.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:6,67.8,132.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:7,67.7,132.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:9,67.8,132.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:10,67.7,132.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:11,67.7,131.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:13,67.7,131.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:14,67.7,131.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:16,67.7,131.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:17,67.6,130.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:18,67.6,130.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:20,67.6,130.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:21,67.6,130.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:23,67.6,130.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:24,67.6,129.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:25,67.6,129.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:27,67.6,129.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:28,67.6,129.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:30,67.6,129.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:31,67.6,128.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:32,67.6,128.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:34,67.6,128.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:35,67.6,128.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:37,67.7,128.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:38,67.7,128.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:39,67.7,128.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:41,67.7,127.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:42,67.7,127.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:44,67.7,127.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:45,67.7,127.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:46,67.7,127.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:48,67.7,127.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:49,67.6,127.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:51,67.7,127.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:52,67.7,127.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:53,67.7,127.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:55,67.6,126.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:56,67.7,126.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:58,67.7,126.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:8:59,67.6,126.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:0,67.6,126.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:2,67.6,126.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:3,67.6,126.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:5,67.6,126.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:6,67.6,125.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:7,67.6,125.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:9,67.6,125.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:10,67.6,125.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:12,67.6,125.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:13,67.6,124.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:14,67.5,124.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:16,67.5,124.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:17,67.5,124.3,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:19,67.5,124.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:20,67.5,124.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:21,67.5,124.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:23,67.5,124.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:24,67.5,123.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:9:26,67.5,123.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
