time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-8-11 12:27:1,63.3,152,2.124458,1.977143,TRUE,TRUE,0,3.5
2015-8-11 12:27:3,63.3,152,2.090049,2.023115,TRUE,TRUE,0,3.5
2015-8-11 12:27:4,63.3,152,2.101518,2.057594,TRUE,TRUE,0,3.5
2015-8-11 12:27:6,63.2,151.9,2.135928,2.149539,TRUE,TRUE,0,3.5
2015-8-11 12:27:8,63.2,151.9,2.147398,2.149539,TRUE,TRUE,0,3.5
2015-8-11 12:27:9,63.2,151.8,2.101518,2.103566,TRUE,TRUE,0,3.5
2015-8-11 12:27:11,63.2,151.8,1.96388,2.138045,TRUE,TRUE,0,3.5
2015-8-11 12:27:13,63.2,151.7,1.814771,2.22999,TRUE,TRUE,0,3.5
2015-8-11 12:27:14,63.2,151.7,1.837711,2.425371,TRUE,TRUE,0,3.5
2015-8-11 12:27:16,63.3,151.6,1.688603,2.60926,TRUE,TRUE,0,2.61
2015-8-11 12:27:17,63.3,151.6,1.505085,2.379399,TRUE,TRUE,0,2.61
2015-8-11 12:27:19,63.2,151.5,1.378916,2.011622,TRUE,TRUE,0,1.72
2015-8-11 12:27:21,63.2,151.5,1.321566,1.862213,TRUE,TRUE,0,1.72
2015-8-11 12:27:22,63.3,151.4,1.310097,1.816241,TRUE,TRUE,0,1.4975
2015-8-11 12:27:24,63.3,151.3,1.367446,1.724296,TRUE,TRUE,0,1.4975
2015-8-11 12:27:25,63.2,151.3,1.436265,1.620859,TRUE,TRUE,0,1.4975
2015-8-11 12:27:27,63.3,151.2,1.482145,1.505929,TRUE,TRUE,0,1.4975
2015-8-11 12:27:29,63.2,151.2,1.482145,1.425478,TRUE,TRUE,0,1.4975
2015-8-11 12:27:30,63.3,151.2,1.505085,1.356519,TRUE,TRUE,0,1.4975
2015-8-11 12:27:32,63.3,151.2,1.482145,1.310547,TRUE,TRUE,0,1.4975
2015-8-11 12:27:33,63.3,151.2,1.493615,1.287561,TRUE,TRUE,0,1.4975
2015-8-11 12:27:35,63.3,151.1,1.493615,1.356519,TRUE,TRUE,0,1.4975
2015-8-11 12:27:37,63.3,151.2,1.482145,1.413985,TRUE,TRUE,0,1.4975
2015-8-11 12:27:38,63.3,151.2,1.482145,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:40,63.3,151.2,1.470675,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:41,63.3,151.2,1.482145,1.494436,TRUE,TRUE,0,1.4975
2015-8-11 12:27:43,63.4,151.2,1.493615,1.448464,TRUE,TRUE,0,1.4975
2015-8-11 12:27:45,63.4,151.2,1.505085,1.448464,TRUE,TRUE,0,1.4975
2015-8-11 12:27:46,63.4,151.2,1.516554,1.459957,TRUE,TRUE,0,1.4975
2015-8-11 12:27:48,63.4,151.3,1.516554,1.459957,TRUE,TRUE,0,1.4975
2015-8-11 12:27:49,63.4,151.3,1.505085,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:51,63.4,151.4,1.505085,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:53,63.4,151.4,1.493615,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:54,63.4,151.4,1.470675,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:56,63.4,151.4,1.482145,1.47145,TRUE,TRUE,0,1.4975
2015-8-11 12:27:57,63.4,151.4,1.539494,1.482943,TRUE,TRUE,0,1.4975
2015-8-11 12:27:59,63.4,151.5,1.516554,1.494436,TRUE,TRUE,0,1.4975
2015-8-11 12:28:1,63.4,151.5,1.493615,1.494436,TRUE,TRUE,0,1.4975
2015-8-11 12:28:2,63.4,151.5,1.470675,1.482943,TRUE,TRUE,0,1.4975
2015-8-11 12:28:4,63.4,151.5,1.459205,1.482943,TRUE,TRUE,0,1.4975
